,harmonic_centrality,eigenvector_centrality,degree_centrality,closeness_centrality,information_centrality
PROD2m_Neuron,417.7261904761866,0.005351619064987971,0.13649289099526066,0.28482721382289417,0.0033129112503815093
PROt2r_Neuron,454.9095238095159,0.004628302026627118,0.08056872037914692,0.36862334032145355,0.0032703993877703243
PROtm_Neuron,336.97023809524035,0.00010589582461758621,0.002843601895734597,0.28730936819172115,0.0015425896569558376
PRPNCOAHYDm_Neuron,376.5714285714287,0.0027248252145560597,0.07582938388625593,0.27324527324527326,0.0032487566766596612
PSFLIP_Neuron,457.09285714284954,0.0020567495263346443,0.08530805687203792,0.36798046738751305,0.003269889415782002
PSFLIPm_Neuron,418.1369047619015,0.0019089608374316133,0.08436018957345971,0.3184424992453969,0.003268171184020862
PYK_Neuron,410.8035714285689,0.0018018173160509895,0.07393364928909953,0.3162470023980815,0.0032498630160953746
PYLALDOXm_Neuron,431.5333333333295,0.005982959384261079,0.15924170616113745,0.28793668122270744,0.0033248418387395525
PYRt2m_Neuron,477.79047619047236,0.0062034735206072805,0.17630331753554504,0.33890138130420816,0.0033348850079776633
PYRt2r_Neuron,455.409523809516,0.004629100121680958,0.08056872037914692,0.36901014340678556,0.0032707806403013628
RPE_Neuron,232.77658730158205,1.0701923032792133e-06,0.0037914691943127963,0.20110560426991994,0.0015263540902604304
RPI_Neuron,231.4599206349155,8.959021824346542e-07,0.002843601895734597,0.20072298325722984,0.0013246446469827036
SACCD3m_Neuron,439.25714285713906,0.005993288061958078,0.17156398104265402,0.28983516483516486,0.0033297961078502347
SACCD4m_Neuron,437.25714285713906,0.005963807947851066,0.16777251184834124,0.28951701427003296,0.0033283448972493985
SARCStm_Neuron,267.11746031745616,2.167564426151106e-05,0.0018957345971563982,0.2166324435318275,0.0011959430006866106
SARDHm_Neuron,327.2857142857151,0.0003461453969179246,0.024644549763033177,0.25446213217559094,0.0029486133974574087
SERGLNexR_Neuron,361.2261904761907,0.00024397899037799096,0.01042654028436019,0.31436233611442194,0.002477584685443289
SERGLYexR_Neuron,347.79285714285845,0.00020903567174910927,0.009478672985781991,0.3043854587420658,0.0024177712235239346
SERt4_Neuron,375.6761904761897,0.0006907362231761076,0.017061611374407582,0.3231240428790199,0.0028008847644694387
SLDxm_Neuron,416.05952380951993,0.005473350073081095,0.13554502369668248,0.2841368165903582,0.003312851358400294
SPODMm_Neuron,416.37619047618654,0.005408685665577688,0.13364928909952606,0.28521221951878883,0.0033116930933054568
SSALxm_Neuron,434.6999999999962,0.006023321608811526,0.16492890995260664,0.28848783155592017,0.0033272607483121855
SUCCt2m_Neuron,389.3785714285712,0.0011155632706836528,0.04549763033175355,0.3093841642228739,0.003160722766985338
SUCD1m_Neuron,327.53928571428645,0.00020659111892752885,0.01990521327014218,0.2575054918232853,0.002860020257018523
SUCOAS1m_Neuron,366.1785714285722,0.001442693726119793,0.05971563981042654,0.2710688591983556,0.00320902034376149
SUCOASm_Neuron,380.6857142857141,0.0019185963725212053,0.08341232227488152,0.2741683991683992,0.003259907488371776
SULFOX_Neuron,413.3273809523782,0.001828877292610639,0.07772511848341232,0.31719783523752254,0.003256821104856184
T2M26DCOAHLm_Neuron,376.0714285714288,0.002723202014841994,0.07488151658767772,0.2731745209735888,0.003247028087717492
T4HCINNMFM_Neuron,377.07142857142867,0.0027732279460304307,0.07677725118483412,0.27331606217616583,0.003250558403541957
TALA_Neuron,288.0825396825389,2.5599663089620193e-05,0.006635071090047393,0.24208352455254703,0.002043241949256722
TCYNTt_Neuron,243.88452380951827,2.745743266057164e-07,0.0018957345971563982,0.21874352063031308,0.0006687776985260333
TCYNTtm_Neuron,282.3920634920625,3.6578948298530014e-05,0.0018957345971563982,0.23095446584938703,0.0008905148436947106
THD1m_Neuron,480.54047619047236,0.006338717977680584,0.1819905213270142,0.33933740752653585,0.0033367514306069275
THFtm_Neuron,296.8960317460349,7.731110588735401e-05,0.006635071090047393,0.2285528596187175,0.0020938781602420626
TKT1_Neuron,287.16587301587214,1.3121322036283801e-05,0.006635071090047393,0.24169530355097366,0.0019377463050136074
TKT2_Neuron,288.7492063492055,2.5606948450195415e-05,0.007582938388625593,0.24219467401285583,0.0021084491457530516
TMDK1m_Neuron,426.1999999999961,0.005580253847675897,0.15165876777251186,0.28652906029331887,0.0033212819912452635
TPI_Neuron,289.2880952380945,1.3823283789312463e-05,0.005687203791469194,0.24308755760368664,0.0019252998713607116
TRDRm_Neuron,412.5595238095203,0.005350512644862313,0.12890995260663507,0.28360215053763443,0.003308716157174298
TYRTAm_Neuron,351.6214285714295,0.0008940182901128285,0.037914691943127965,0.26776649746192893,0.003104201726561281
UPP3S_Neuron,350.57023809524105,0.0003003395636957306,0.026540284360189573,0.28959648641229757,0.003005941449144164
UPPDC1_Neuron,407.9535714285692,0.0017897455434343734,0.06919431279620854,0.3158682634730539,0.0032405083145580294
VALTA_Neuron,347.20357142857415,0.00011265566077829358,0.012322274881516588,0.2903137039075399,0.0025683113636770383
VALTAm_Neuron,352.17142857142943,0.0008726590762777343,0.037914691943127965,0.26817488561260805,0.003108242773390773
VALt5m_Neuron,271.37261904761607,6.774335358317299e-06,0.002843601895734597,0.23356209873810052,0.0013785285151291372
VALtec_Neuron,270.32857142857006,9.233261354167474e-07,0.002843601895734597,0.24092258506508335,0.0012887384638354531
VITD2Hm_Neuron,432.28333333332955,0.005878530368114946,0.15829383886255924,0.28896192823883865,0.0033243953422909893
VITD2tm_Neuron,282.85555555555527,4.038287715533351e-05,0.0018957345971563982,0.2243248990006379,0.0007392039729366059
VITD3Hm_Neuron,432.78333333332955,0.005878809793177972,0.15924170616113745,0.28904109589041094,0.0033245282369127674
VITD3tm_Neuron,283.5222222222221,4.0666102166079226e-05,0.002843601895734597,0.2244203360987024,0.0010440652352259525
VITD3tm3_Neuron,283.5222222222221,4.0666102166079226e-05,0.002843601895734597,0.2244203360987024,0.001044065235225972
MTDNAploym_Neuron,298.85317460317805,0.00038731313681233205,0.015165876777251185,0.2281081081081081,0.0027660114599140414
MTDNAdpolym_Neuron,429.5333333333295,0.005863437497515932,0.15545023696682464,0.2876226826608506,0.0033231066775205012
DAKm_Neuron,293.24603174603396,9.199166923850029e-05,0.006635071090047393,0.22707705553164012,0.002232449328932445
DTKm_Neuron,354.4785714285723,0.0011646220162034814,0.046445497630331754,0.2679705359410719,0.003159724904586376
DCKm_Neuron,353.9785714285723,0.0011412732968296517,0.04549763033175355,0.2679024885728796,0.0031551011019152553
DGKm_Neuron,353.9785714285723,0.0011412732968296517,0.04549763033175355,0.2679024885728796,0.003155101101915257
NH3tm_Neuron,477.95714285713905,0.006214698730380679,0.17630331753554504,0.3390102827763496,0.003334928344360169
NDPK1_Neuron,337.6035714285737,0.0001775903458852722,0.017061611374407582,0.28451995685005393,0.0028200628756775703
NACASPtm_Neuron,281.18055555555486,3.86287652717714e-05,0.0018957345971563982,0.22328042328042327,0.0007402284312014381
NACASPt_Neuron,215.90238095237825,2.6538636534066206e-07,0.0018957345971563982,0.18262073740695864,0.0004161578564061976
GGNG_Neuron,404.5535714285695,0.001781894593560792,0.06445497630331753,0.31454979129397737,0.0032301968798629254
GLGNS1_Neuron,405.05357142856946,0.0017819777036427243,0.06540284360189573,0.31464360274381153,0.003230499347947368
GLBRAN_Neuron,279.8992063492052,1.2210721821755614e-05,0.0009478672985781991,0.23939187656001815,0.00073337995938944
GLDBRAN_Neuron,351.7369047619078,0.0003017477603872613,0.027488151658767772,0.28999450247388675,0.0030165528389535737
SERtm_Neuron,317.4869047619056,2.8029430236692642e-05,0.0037914691943127963,0.2759612869474235,0.0017213773459555958
UREAt_Neuron,231.96666666666118,1.42475301729497e-07,0.0018957345971563982,0.2084156459897274,0.000667510473715841
UREAtm_Neuron,266.2714285714241,1.8969403821982324e-05,0.0018957345971563982,0.22098868873062422,0.0008875773250084475
GLNtN1_Neuron,466.24285714284963,0.004912494325157202,0.0938388625592417,0.374113475177305,0.003290924829993702
DM_4mptnl(m)_Neuron,281.87222222222175,4.037331734234324e-05,0.0009478672985781991,0.22389643463497452,0.0007380848246743274
DM_prgnlone(c)_Neuron,216.02777777777504,2.773738594727201e-07,0.0009478672985781991,0.1830326162387231,0.0004154794644448771
DM_nadph(c)_Neuron,405.38690476190277,0.001782687803450397,0.06540284360189573,0.3148313936138466,0.0032324073217371175
DM_atp(m)_Neuron,444.67380952380574,0.006124479353522941,0.18104265402843603,0.29087400055141993,0.003333197705797214
sink_chsterol_Neuron,216.02777777777504,2.773738594727201e-07,0.0009478672985781991,0.1830326162387231,0.0004154794644448771
DM_1a2425thvitd3_Neuron,281.8722222222217,8.074284872446046e-05,0.0018957345971563982,0.22375397667020147,0.0012125439561631022
DM_1a2425thvitd2_Neuron,281.8722222222217,8.074284872446046e-05,0.0018957345971563982,0.22375397667020147,0.0012125439561631024
sink_vitd3_Neuron,216.98968253967973,5.587447519906378e-07,0.0018957345971563982,0.18335071254779284,0.0007392105434175281
sink_vitd2_Neuron,216.23968253967976,2.7742645267762997e-07,0.0009478672985781991,0.18325516762202537,0.0004154883103175773
CKc_Neuron,337.436904761907,0.00017730526391811446,0.018009478672985784,0.2842133620689655,0.0028230513762195148
CREATtmdiffir_Neuron,276.0285714285694,8.781106411626497e-06,0.0018957345971563982,0.23686573866187696,0.001187197850708187
PCREATtmdiffir_Neuron,276.0285714285694,8.781106411626497e-06,0.0018957345971563982,0.23686573866187696,0.0011871978507081867
ALATA_L_Neuron,354.5369047619075,0.00022308262343195918,0.016113744075829384,0.2944459949762769,0.0027602618230966147
ALATA_Lm_Neuron,354.70476190476273,0.0010085950639127312,0.04265402843601896,0.2683795471890104,0.003139435119191658
ALAtN1_Neuron,272.8285714285701,1.697194842689469e-06,0.0018957345971563982,0.24319963116643614,0.0010153006921601053
DM_pchol_hs_Neuron,285.1492063492055,1.3073349637372406e-05,0.0009478672985781991,0.2418060967224387,0.0007353160993615197
PSDm_hs_Neuron,421.30952380951993,0.005543184002530758,0.14028436018957346,0.28637350705754616,0.0033157291598879834
Kt_Neuron,364.54285714285703,0.0003918657335198248,0.004739336492890996,0.3187311178247734,0.0019094303368292868
HtrnsEX_Neuron,457.4095238095162,0.004611138885087651,0.08056872037914692,0.37056550755180895,0.0032717624204982696
NaEX_Neuron,373.04285714285663,0.0006776751819479558,0.013270142180094787,0.32203907203907206,0.002683369977957482
GLCt1r_Neuron,355.09285714285767,0.00019688497795313428,0.004739336492890996,0.31166912850812406,0.0018649829926058643
Fe2t_Neuron,341.4976190476213,4.6358915492420715e-05,0.002843601895734597,0.29701576576576577,0.0011161451598490826
PEPCK_Neuron,302.93333333333277,5.94711512419597e-05,0.01042654028436019,0.25053431488957495,0.0025192695787534178
AA_PIt7_neuron,413.8261904761847,0.0008924354342793645,0.029383886255924172,0.35084802128367143,0.0030415068829850876
AA_H2Ot_neuron,368.0238095238115,0.00032139281061239116,0.027488151658767772,0.3075801749271137,0.0030142511730671083
AA2,376.0428571428564,0.0012726187931539714,0.018957345971563982,0.32262996941896027,0.002866368197294655
ALDH1L1,452.46190476190014,0.08300829221856759,0.16872037914691942,0.304297663686184,0.0033353505991918237
