,harmonic_centrality,eigenvector_centrality,degree_centrality,closeness_centrality,information_centrality
3DPHBH1,446.9619047619002,0.08259015978266596,0.16254752851711027,0.3027338129496403,0.0033550895481459625
3DPHBH2,443.4619047619002,0.08084570871310567,0.155893536121673,0.30212521539345205,0.003352139387019393
3HBCDm,389.7785714285693,0.03857427207872727,0.0779467680608365,0.2861028011966277,0.003280135293315125
3HBCOAHLm,453.92857142856684,0.08402787952396916,0.17490494296577946,0.3044862518089725,0.0033598916592309687
3SALAASPm,334.8714285714299,0.0017056775222161992,0.006653992395437262,0.2713438225432035,0.002239110471989501
3SALATAim,436.6952380952335,0.07555125024026711,0.1482889733840304,0.2994591517221748,0.0033484130959596015
3SPYRSPm,443.1619047619002,0.08082168465382124,0.15684410646387834,0.30160550458715596,0.0033525340045416113
4ABUTtm,323.2190476190486,0.0004437715113347827,0.0028517110266159697,0.28105797488645473,0.0015450939813001345
4HBZCOAFm,454.92857142856684,0.08426833894154365,0.17680608365019013,0.3046626122212569,0.0033605639766419297
4HBZFm,454.67857142856684,0.08406881620845356,0.1758555133079848,0.3047508690614137,0.003360240150108038
4HGLSDm,445.6619047619002,0.08251670542298031,0.16159695817490494,0.3020384725811082,0.003354654763527686
5AOPtm,326.72857142857265,0.0007188362146263653,0.0019011406844106464,0.267752608806312,0.001217744445910812
5HOXINDACTOXm,444.6619047619002,0.08240668114576209,0.1596958174904943,0.3018651362984218,0.0033538435668547437
5THFtm,294.39365079365365,0.0010926562026218588,0.0028517110266159697,0.23357015985790408,0.0012206549801049682
6DHFtm,293.17698412698667,0.0010899429623608947,0.0028517110266159697,0.23300110741971208,0.001220594928114654
6THFtm,292.67698412698655,0.0005449842946696396,0.0019011406844106464,0.2329495128432241,0.0007426067632327807
7DHFtm,292.67698412698655,0.0005449841683363149,0.0019011406844106464,0.2329495128432241,0.0007426067457693813
AACOAT,372.8357142857155,0.004581458852627485,0.025665399239543727,0.30778232884727913,0.003005791078223353
AACTOOR,389.10238095238026,0.00639788968681182,0.04277566539923954,0.31449925261584455,0.0031592795728197154
AACTtm,313.45476190476234,0.0005630231037998782,0.0019011406844106464,0.2605250123823675,0.001211983195457097
AASAD3m,445.1619047619002,0.08243880473609873,0.1606463878326996,0.3019517795637199,0.0033542796995484755
AATAi,366.9357142857159,0.0021529381482118443,0.014258555133079848,0.3073327490505405,0.002736197457360406
ABTArm,362.92857142857207,0.011730304010904169,0.0370722433460076,0.2798616653365257,0.003127588096004444
ABUTt2r,463.5166666666592,0.026350514734481856,0.09220532319391635,0.37491090520313614,0.0033050584336259776
ACACT10m,324.8269841269905,0.008625488912744237,0.03326996197718631,0.2423404745450357,0.0030979490552217825
ACACT1r,267.3047619047588,3.13679680736089e-05,0.0009505703422053232,0.23539941821436564,0.000722704645291186
ACACT1rm,322.9936507936572,0.007583604350450681,0.03136882129277566,0.2418946884341228,0.003079503380940957
ACACt2,463.6833333333259,0.026378652943518818,0.09220532319391635,0.3750445632798574,0.0033053400740837044
ACACt2m,501.6023809523774,0.08648776140956109,0.19771863117870722,0.35697319307770614,0.0033704342049649797
ACALDt,300.3571428571423,0.000932361056034964,0.0076045627376425855,0.2523386903334133,0.002223648513414547
ACALDtm,332.73809523809655,0.0014939395859018849,0.0076045627376425855,0.27002053388090347,0.0023269464049190947
ACCOALm,387.5285714285697,0.024905829003837445,0.07889733840304182,0.28470906630581866,0.0032796087821078
ACOAD10m,306.4817460317518,0.0019224080367974917,0.012357414448669201,0.23784761474112592,0.002629861223891241
ACOAD1fm,304.23174603175124,0.0019693778301967486,0.012357414448669201,0.23704371338440738,0.002629823968765351
ACOAD8m,310.3150793650858,0.0021933659584986325,0.012357414448669201,0.23925403684330226,0.002630233652052472
ACOAD9m,306.4817460317518,0.001918913805560604,0.012357414448669201,0.23784761474112592,0.0026298531890759807
ACONTm,301.92222222222694,0.0009642338593216305,0.004752851711026616,0.23709713770565696,0.001926540033705103
ACRNtm,235.7575396825355,4.820301335662726e-05,0.0009505703422053232,0.19535747446610957,0.00072629165665404
ACSm,386.6452380952365,0.025546095834781152,0.07889733840304182,0.28417071853052406,0.0032798808486197467
