-2.700000000000001954e+00,-2.838802040816329253e+00,-2.977604081632650779e+00,-3.116406122448982075e+00,-3.255208163265304044e+00,-3.394010204081632232e+00,-3.532812244897955534e+00,-3.671614285714284165e+00,-3.810416326530613240e+00,-3.949218367346936986e+00,-4.088020408163263397e+00,-4.226822448979593361e+00,-4.365624489795920660e+00,-4.504426530612243518e+00,-4.643228571428569040e+00,-4.782030612244897227e+00,-4.920832653061228967e+00,-5.059634693877550937e+00,-5.198436734693878236e+00,-5.337238775510205535e+00,-5.476040816326532834e+00,-5.614842857142858357e+00,-5.753644897959184767e+00,-5.892446938775511178e+00,-6.031248979591837589e+00,-6.170051020408166664e+00,-6.308853061224497516e+00,-6.447655102040815045e+00,-6.586457142857146785e+00,-6.725259183673469643e+00,-6.864061224489801383e+00,-7.002863265306121576e+00,-7.141665306122447987e+00,-7.280467346938777951e+00,-7.419269387755105249e+00,-7.558071428571424555e+00,-7.696873469387752742e+00,-7.835675510204084482e+00,-7.974477551020407340e+00,-8.113279591836731086e+00,-8.252081632653053944e+00,-8.390883673469383908e+00,-8.529685714285719200e+00,-8.668487755102038506e+00,-8.807289795918370245e+00,-8.946091836734685998e+00,-9.084893877551024843e+00,-9.223695918367340596e+00,-9.362497959183668783e+00,-9.501300000000007628e+00,-9.637032857142855846e+00,-9.772765714285711169e+00,-9.908498571428575374e+00,-9.926684999999970671e+00,-9.926684999999977776e+00,-9.926684999999968895e+00,-9.926684999999990211e+00,-9.926684999999965342e+00,-9.926684999999970671e+00,-9.926684999999979553e+00,-9.926684999999990211e+00,-9.926684999999976000e+00,-9.926684999999976000e+00,-9.926684999999976000e+00,-9.926684999999976000e+00,-9.926684999999976000e+00,-9.926684999999976000e+00,-9.926684999999976000e+00,-9.926684999999976000e+00,-9.926684999999976000e+00,-9.926684999999976000e+00,-9.926684999999976000e+00,-9.926684999999976000e+00,-9.926684999999976000e+00,-9.926684999999976000e+00,-9.926684999999976000e+00,-9.926684999999976000e+00,-9.926684999999976000e+00,-9.926684999999976000e+00,-9.926684999999976000e+00,-9.926684999999976000e+00,-9.926684999999976000e+00,-9.926684999999976000e+00,-9.926684999999976000e+00,-9.926684999999976000e+00,-9.926684999999976000e+00,-9.926684999999976000e+00,-9.926684999999976000e+00,-9.926684999999976000e+00,-9.926684999999976000e+00,-9.926684999999976000e+00,-9.926684999999976000e+00,-9.926684999999976000e+00,-9.926684999999976000e+00,-9.926684999999976000e+00,-9.926684999999976000e+00,-9.926684999999976000e+00,-9.926684999999976000e+00,-9.926684999999976000e+00
-2.700000000000002398e+00,-2.838802040816329253e+00,-2.977604081632655664e+00,-3.116406122448982075e+00,-3.255208163265309373e+00,-3.394010204081637561e+00,-3.532812244897963083e+00,-3.671614285714290382e+00,-3.810416326530617681e+00,-3.949218367346941871e+00,-4.088020408163268726e+00,-4.226822448979596025e+00,-4.365624489795924212e+00,-4.504426530612250623e+00,-4.643228571428577922e+00,-4.782030612244903445e+00,-4.920832653061229855e+00,-5.059634693877556266e+00,-5.198436734693883565e+00,-5.337238775510209088e+00,-5.476040816326535499e+00,-5.614842857142862798e+00,-5.753644897959190097e+00,-5.892446938775515619e+00,-6.031248979591843806e+00,-6.170051020408170217e+00,-6.308853061224493075e+00,-6.447655102040824815e+00,-6.586457142857150338e+00,-6.725259183673477636e+00,-6.864061224489798718e+00,-7.002863265306130458e+00,-7.141665306122454204e+00,-7.280467346938781503e+00,-7.419269387755110579e+00,-7.558071428571438766e+00,-7.696873469387763400e+00,-7.835675510204088923e+00,-7.974477551020417110e+00,-8.113279591836741744e+00,-8.252081632653069931e+00,-8.390883673469394566e+00,-8.529685714285726306e+00,-8.668487755102050940e+00,-8.807289795918380904e+00,-8.946091836734700209e+00,-9.084893877551028396e+00,-9.223695918367360136e+00,-9.362497959183690099e+00,-9.501300000000014734e+00,-9.637032857142866504e+00,-9.772765714285723604e+00,-9.908498571428584256e+00,-1.004423142857144136e+01,-1.017996428571429846e+01,-1.031569714285715733e+01,-1.045143000000001088e+01,-1.046138969387755857e+01,-1.046138969387755857e+01,-1.046138969387755857e+01,-1.046138969387755502e+01,-1.046138969387755502e+01,-1.046138969387755857e+01,-1.046138969387755679e+01,-1.046138969387755857e+01,-1.046138969387755679e+01,-1.046138969387755502e+01,-1.046138969387755502e+01,-1.046138969387755502e+01,-1.046138969387755502e+01,-1.046138969387755502e+01,-1.046138969387755502e+01,-1.046138969387755502e+01,-1.046138969387755502e+01,-1.046138969387755502e+01,-1.046138969387755502e+01,-1.046138969387755502e+01,-1.046138969387755502e+01,-1.046138969387755502e+01,-1.046138969387755502e+01,-1.046138969387755502e+01,-1.046138969387755502e+01,-1.046138969387755502e+01,-1.046138969387755502e+01,-1.046138969387755502e+01,-1.046138969387755502e+01,-1.046138969387755502e+01,-1.046138969387755502e+01,-1.046138969387755502e+01,-1.046138969387755502e+01,-1.046138969387755502e+01,-1.046138969387755502e+01,-1.046138969387755502e+01,-1.046138969387755502e+01,-1.046138969387755502e+01,-1.046138969387755502e+01,-1.046138969387755502e+01,-1.046138969387755502e+01,-1.046138969387755502e+01
-2.699999999999998401e+00,-2.838802040816325700e+00,-2.977604081632652555e+00,-3.116406122448980298e+00,-3.255208163265308041e+00,-3.394010204081635340e+00,-3.532812244897961307e+00,-3.671614285714287274e+00,-3.810416326530612796e+00,-3.949218367346939651e+00,-4.088020408163266062e+00,-4.226822448979595137e+00,-4.365624489795920660e+00,-4.504426530612245294e+00,-4.643228571428572593e+00,-4.782030612244899004e+00,-4.920832653061224526e+00,-5.059634693877551825e+00,-5.198436734693879124e+00,-5.337238775510206423e+00,-5.476040816326531058e+00,-5.614842857142858357e+00,-5.753644897959184767e+00,-5.892446938775512066e+00,-6.031248979591837589e+00,-6.170051020408161335e+00,-6.308853061224492187e+00,-6.447655102040816821e+00,-6.586457142857142344e+00,-6.725259183673472307e+00,-6.864061224489794277e+00,-7.002863265306124241e+00,-7.141665306122446211e+00,-7.280467346938777951e+00,-7.419269387755103473e+00,-7.558071428571428996e+00,-7.696873469387755407e+00,-7.835675510204084482e+00,-7.974477551020408228e+00,-8.113279591836734639e+00,-8.252081632653059273e+00,-8.390883673469389237e+00,-8.529685714285713871e+00,-8.668487755102042058e+00,-8.807289795918368469e+00,-8.946091836734696656e+00,-9.084893877551017738e+00,-9.223695918367347701e+00,-9.362497959183674112e+00,-9.501299999999998747e+00,-9.637032857142855846e+00,-9.772765714285716498e+00,-9.908498571428571822e+00,-1.004423142857143070e+01,-1.017996428571428602e+01,-1.031569714285713957e+01,-1.045142999999999667e+01,-1.058716285714285377e+01,-1.072289571428571264e+01,-1.085862857142857330e+01,-1.099436142857142862e+01,-1.099609438775509496e+01,-1.099609438775508785e+01,-1.099609438775509673e+01,-1.099609438775508785e+01,-1.099609438775509673e+01,-1.099609438775509851e+01,-1.099609438775510384e+01,-1.099609438775509673e+01,-1.099609438775509318e+01,-1.099609438775508785e+01,-1.099609438775510561e+01,-1.099609438775510561e+01,-1.099609438775509318e+01,-1.099609438775510561e+01,-1.099609438775509318e+01,-1.099609438775509318e+01,-1.099609438775509673e+01,-1.099609438775509318e+01,-1.099609438775509673e+01,-1.099609438775510561e+01,-1.099609438775509318e+01,-1.099609438775509673e+01,-1.099609438775509318e+01,-1.099609438775509318e+01,-1.099609438775510206e+01,-1.099609438775509673e+01,-1.099609438775509851e+01,-1.099609438775509673e+01,-1.099609438775510206e+01,-1.099609438775509673e+01,-1.099609438775510917e+01,-1.099609438775510739e+01,-1.099609438775510561e+01,-1.099609438775510561e+01,-1.099609438775510561e+01,-1.099609438775510917e+01,-1.099609438775510384e+01,-1.099609438775510561e+01
-2.699999999999999734e+00,-2.838802040816327477e+00,-2.977604081632653887e+00,-3.116406122448979410e+00,-3.255208163265305377e+00,-3.394010204081633120e+00,-3.532812244897959530e+00,-3.671614285714286829e+00,-3.810416326530610576e+00,-3.949218367346939651e+00,-4.088020408163265174e+00,-4.226822448979593361e+00,-4.365624489795918883e+00,-4.504426530612246182e+00,-4.643228571428570817e+00,-4.782030612244899004e+00,-4.920832653061225415e+00,-5.059634693877550049e+00,-5.198436734693879124e+00,-5.337238775510204647e+00,-5.476040816326529281e+00,-5.614842857142856580e+00,-5.753644897959184767e+00,-5.892446938775510290e+00,-6.031248979591837589e+00,-6.170051020408162223e+00,-6.308853061224491299e+00,-6.447655102040813269e+00,-6.586457142857142344e+00,-6.725259183673469643e+00,-6.864061224489792501e+00,-7.002863265306122464e+00,-7.141665306122447099e+00,-7.280467346938773510e+00,-7.419269387755100809e+00,-7.558071428571427219e+00,-7.696873469387753630e+00,-7.835675510204080929e+00,-7.974477551020408228e+00,-8.113279591836732862e+00,-8.252081632653059273e+00,-8.390883673469387460e+00,-8.529685714285712095e+00,-8.668487755102042058e+00,-8.807289795918364916e+00,-8.946091836734693103e+00,-9.084893877551017738e+00,-9.223695918367345925e+00,-9.362497959183674112e+00,-9.501299999999996970e+00,-9.637032857142855846e+00,-9.772765714285711169e+00,-9.908498571428570045e+00,-1.004423142857142537e+01,-1.017996428571428247e+01,-1.031569714285714312e+01,-1.045142999999999844e+01,-1.058716285714285732e+01,-1.072289571428571264e+01,-1.085862857142856797e+01,-1.099436142857142684e+01,-1.113009428571428217e+01,-1.126582714285714104e+01,-1.140155999999999636e+01,-1.153079908163264555e+01,-1.153079908163264911e+01,-1.153079908163264378e+01,-1.153079908163264555e+01,-1.153079908163264733e+01,-1.153079908163264733e+01,-1.153079908163264733e+01,-1.153079908163264378e+01,-1.153079908163263667e+01,-1.153079908163264378e+01,-1.153079908163264378e+01,-1.153079908163264555e+01,-1.153079908163264555e+01,-1.153079908163264378e+01,-1.153079908163264022e+01,-1.153079908163264022e+01,-1.153079908163264200e+01,-1.153079908163264733e+01,-1.153079908163264733e+01,-1.153079908163264378e+01,-1.153079908163264378e+01,-1.153079908163264200e+01,-1.153079908163265266e+01,-1.153079908163264733e+01,-1.153079908163264378e+01,-1.153079908163264200e+01,-1.153079908163264911e+01,-1.153079908163264733e+01,-1.153079908163264200e+01,-1.153079908163264733e+01,-1.153079908163265266e+01,-1.153079908163264200e+01,-1.153079908163264555e+01,-1.153079908163264555e+01,-1.153079908163264555e+01
-2.699999999999999289e+00,-2.838802040816325700e+00,-2.977604081632653443e+00,-3.116406122448978078e+00,-3.255208163265307153e+00,-3.394010204081632676e+00,-3.532812244897958642e+00,-3.671614285714285053e+00,-3.810416326530610576e+00,-3.949218367346939651e+00,-4.088020408163266062e+00,-4.226822448979594249e+00,-4.365624489795919771e+00,-4.504426530612242630e+00,-4.643228571428570817e+00,-4.782030612244896339e+00,-4.920832653061222750e+00,-5.059634693877550049e+00,-5.198436734693879124e+00,-5.337238775510204647e+00,-5.476040816326531058e+00,-5.614842857142857468e+00,-5.753644897959183879e+00,-5.892446938775508514e+00,-6.031248979591840254e+00,-6.170051020408162223e+00,-6.308853061224489522e+00,-6.447655102040815933e+00,-6.586457142857143232e+00,-6.725259183673468755e+00,-6.864061224489795165e+00,-7.002863265306126905e+00,-7.141665306122447987e+00,-7.280467346938775286e+00,-7.419269387755097256e+00,-7.558071428571426331e+00,-7.696873469387758071e+00,-7.835675510204076488e+00,-7.974477551020411781e+00,-8.113279591836732862e+00,-8.252081632653059273e+00,-8.390883673469387460e+00,-8.529685714285713871e+00,-8.668487755102042058e+00,-8.807289795918372022e+00,-8.946091836734694880e+00,-9.084893877551017738e+00,-9.223695918367351254e+00,-9.362497959183668783e+00,-9.501299999999995194e+00,-9.637032857142855846e+00,-9.772765714285711169e+00,-9.908498571428575374e+00,-1.004423142857142892e+01,-1.017996428571428424e+01,-1.031569714285714667e+01,-1.045143000000000377e+01,-1.058716285714286087e+01,-1.072289571428570731e+01,-1.085862857142857507e+01,-1.099436142857142507e+01,-1.113009428571428394e+01,-1.126582714285714459e+01,-1.140156000000000525e+01,-1.153729285714286235e+01,-1.167302571428570701e+01,-1.180875857142857122e+01,-1.194449142857142832e+01,-1.206550377551024766e+01,-1.206550377551020503e+01,-1.206550377551020503e+01,-1.206550377551015174e+01,-1.206550377551019437e+01,-1.206550377551019970e+01,-1.206550377551020148e+01,-1.206550377551019082e+01,-1.206550377551019082e+01,-1.206550377551019615e+01,-1.206550377551021036e+01,-1.206550377551017306e+01,-1.206550377551020148e+01,-1.206550377551019082e+01,-1.206550377551025122e+01,-1.206550377551018371e+01,-1.206550377551020503e+01,-1.206550377551019793e+01,-1.206550377551024766e+01,-1.206550377551018549e+01,-1.206550377551019082e+01,-1.206550377551021214e+01,-1.206550377551020503e+01,-1.206550377551015529e+01,-1.206550377551018549e+01,-1.206550377551020148e+01,-1.206550377551024411e+01,-1.206550377551019260e+01,-1.206550377551021391e+01,-1.206550377551017128e+01,-1.206550377551016240e+01
-2.699999999999997513e+00,-2.838802040816323924e+00,-2.977604081632651223e+00,-3.116406122448977190e+00,-3.255208163265305377e+00,-3.394010204081628679e+00,-3.532812244897957310e+00,-3.671614285714284609e+00,-3.810416326530609243e+00,-3.949218367346935654e+00,-4.088020408163262509e+00,-4.226822448979593361e+00,-4.365624489795918883e+00,-4.504426530612238189e+00,-4.643228571428567264e+00,-4.782030612244895451e+00,-4.920832653061220086e+00,-5.059634693877546496e+00,-5.198436734693874683e+00,-5.337238775510199318e+00,-5.476040816326530170e+00,-5.614842857142853916e+00,-5.753644897959182103e+00,-5.892446938775506737e+00,-6.031248979591839365e+00,-6.170051020408157783e+00,-6.308853061224486858e+00,-6.447655102040812380e+00,-6.586457142857141456e+00,-6.725259183673466090e+00,-6.864061224489793389e+00,-7.002863265306124241e+00,-7.141665306122443546e+00,-7.280467346938770845e+00,-7.419269387755097256e+00,-7.558071428571421890e+00,-7.696873469387752742e+00,-7.835675510204072935e+00,-7.974477551020408228e+00,-8.113279591836729310e+00,-8.252081632653059273e+00,-8.390883673469385684e+00,-8.529685714285712095e+00,-8.668487755102038506e+00,-8.807289795918372022e+00,-8.946091836734691327e+00,-9.084893877551014185e+00,-9.223695918367351254e+00,-9.362497959183672336e+00,-9.501299999999991641e+00,-9.637032857142855846e+00,-9.772765714285711169e+00,-9.908498571428573598e+00,-1.004423142857142359e+01,-1.017996428571428424e+01,-1.031569714285714134e+01,-1.045142999999999844e+01,-1.058716285714285199e+01,-1.072289571428570731e+01,-1.085862857142856619e+01,-1.099436142857142684e+01,-1.113009428571428572e+01,-1.126582714285713749e+01,-1.140156000000000169e+01,-1.153729285714285879e+01,-1.167302571428569991e+01,-1.180875857142856589e+01,-1.194449142857143009e+01,-1.208022428571427298e+01,-1.221595714285713008e+01,-1.235168999999998896e+01,-1.248742285714284961e+01,-1.260020846938775918e+01,-1.260020846938773786e+01,-1.260020846938774497e+01,-1.260020846938772721e+01,-1.260020846938773431e+01,-1.260020846938773431e+01,-1.260020846938777872e+01,-1.260020846938771300e+01,-1.260020846938773786e+01,-1.260020846938771655e+01,-1.260020846938778583e+01,-1.260020846938772898e+01,-1.260020846938775740e+01,-1.260020846938773076e+01,-1.260020846938779648e+01,-1.260020846938772188e+01,-1.260020846938772721e+01,-1.260020846938775207e+01,-1.260020846938775385e+01,-1.260020846938769878e+01,-1.260020846938772365e+01,-1.260020846938774142e+01,-1.260020846938778050e+01,-1.260020846938772365e+01,-1.260020846938775207e+01,-1.260020846938770944e+01,-1.260020846938771300e+01
-2.638001020408168085e+00,-2.838802040816327477e+00,-2.977604081632654776e+00,-3.116406122448978522e+00,-3.255208163265306265e+00,-3.394010204081631787e+00,-3.532812244897958642e+00,-3.671614285714284609e+00,-3.810416326530608355e+00,-3.949218367346936986e+00,-4.088020408163265174e+00,-4.226822448979588032e+00,-4.365624489795917995e+00,-4.504426530612242630e+00,-4.643228571428565488e+00,-4.782030612244893675e+00,-4.920832653061220974e+00,-5.059634693877547384e+00,-5.198436734693874683e+00,-5.337238775510204647e+00,-5.476040816326524840e+00,-5.614842857142849475e+00,-5.753644897959177662e+00,-5.892446938775503185e+00,-6.031248979591834924e+00,-6.170051020408159559e+00,-6.308853061224487746e+00,-6.447655102040804387e+00,-6.586457142857138791e+00,-6.725259183673468755e+00,-6.864061224489795165e+00,-7.002863265306108254e+00,-7.141665306122446211e+00,-7.280467346938774398e+00,-7.419269387755106138e+00,-7.558071428571422778e+00,-7.696873469387755407e+00,-7.835675510204077376e+00,-7.974477551020405564e+00,-8.113279591836722204e+00,-8.252081632653061050e+00,-8.390883673469378579e+00,-8.529685714285704989e+00,-8.668487755102024295e+00,-8.807289795918354258e+00,-8.946091836734680669e+00,-9.084893877551010632e+00,-9.223695918367342372e+00,-9.362497959183674112e+00,-9.501299999999993418e+00,-9.637032857142848741e+00,-9.772765714285709393e+00,-9.908498571428562940e+00,-1.004423142857142537e+01,-1.017996428571428069e+01,-1.031569714285713957e+01,-1.045142999999999311e+01,-1.058716285714285021e+01,-1.072289571428570909e+01,-1.085862857142856441e+01,-1.099436142857142507e+01,-1.113009428571427861e+01,-1.126582714285713571e+01,-1.140156000000000525e+01,-1.153729285714284813e+01,-1.167302571428570879e+01,-1.180875857142856411e+01,-1.194449142857142121e+01,-1.208022428571428719e+01,-1.221595714285713541e+01,-1.235168999999998185e+01,-1.248742285714284961e+01,-1.262315571428570493e+01,-1.275888857142856381e+01,-1.289462142857142624e+01,-1.303035428571429044e+01,-1.313491316326519964e+01,-1.313491316326520142e+01,-1.313491316326519254e+01,-1.313491316326524228e+01,-1.313491316326515879e+01,-1.313491316326519254e+01,-1.313491316326511438e+01,-1.313491316326514102e+01,-1.313491316326506464e+01,-1.313491316326511793e+01,-1.313491316326509839e+01,-1.313491316326513392e+01,-1.313491316326511793e+01,-1.313491316326507174e+01,-1.313491316326505043e+01,-1.313491316326506464e+01,-1.313491316326501490e+01,-1.313491316326500247e+01,-1.313491316326496872e+01,-1.313491316326493674e+01,-1.313491316326500069e+01,-1.313491316326500069e+01,-1.313491316326495806e+01
-2.340942857142864320e+00,-2.633969387755103142e+00,-2.926995918367356619e+00,-3.116406122448975857e+00,-3.255208163265300492e+00,-3.394010204081627791e+00,-3.532812244897954645e+00,-3.671614285714280612e+00,-3.810416326530607467e+00,-3.949218367346933878e+00,-4.088020408163259845e+00,-4.226822448979584479e+00,-4.365624489795912666e+00,-4.504426530612236412e+00,-4.643228571428567264e+00,-4.782030612244891898e+00,-4.920832653061218309e+00,-5.059634693877542055e+00,-5.198436734693870243e+00,-5.337238775510196653e+00,-5.476040816326523064e+00,-5.614842857142845922e+00,-5.753644897959175886e+00,-5.892446938775504073e+00,-6.031248979591831372e+00,-6.170051020408155118e+00,-6.308853061224482417e+00,-6.447655102040810604e+00,-6.586457142857134350e+00,-6.725259183673459873e+00,-6.864061224489786284e+00,-7.002863265306115359e+00,-7.141665306122439105e+00,-7.280467346938765516e+00,-7.419269387755091927e+00,-7.558071428571417449e+00,-7.696873469387743860e+00,-7.835675510204073824e+00,-7.974477551020395794e+00,-8.113279591836727533e+00,-8.252081632653052168e+00,-8.390883673469385684e+00,-8.529685714285708542e+00,-8.668487755102033177e+00,-8.807289795918364916e+00,-8.946091836734687774e+00,-9.084893877551015962e+00,-9.223695918367347701e+00,-9.362497959183668783e+00,-9.501299999999998747e+00,-9.637032857142854070e+00,-9.772765714285709393e+00,-9.908498571428564716e+00,-1.004423142857142359e+01,-1.017996428571428069e+01,-1.031569714285714134e+01,-1.045142999999999311e+01,-1.058716285714285199e+01,-1.072289571428570731e+01,-1.085862857142856974e+01,-1.099436142857143039e+01,-1.113009428571428039e+01,-1.126582714285714282e+01,-1.140155999999999992e+01,-1.153729285714285346e+01,-1.167302571428571412e+01,-1.180875857142856766e+01,-1.194449142857141943e+01,-1.208022428571428009e+01,-1.221595714285714074e+01,-1.235168999999999251e+01,-1.248742285714285849e+01,-1.262315571428571026e+01,-1.275888857142856381e+01,-1.289462142857141913e+01,-1.303035428571428156e+01,-1.316608714285714221e+01,-1.330181999999999576e+01,-1.343755285714285286e+01,-1.357328571428571706e+01,-1.366961785714277511e+01,-1.366961785714279820e+01,-1.366961785714281241e+01,-1.366961785714280886e+01,-1.366961785714277866e+01,-1.366961785714279110e+01,-1.366961785714279287e+01,-1.366961785714277866e+01,-1.366961785714276090e+01,-1.366961785714277866e+01,-1.366961785714277511e+01,-1.366961785714276978e+01,-1.366961785714278044e+01,-1.366961785714281419e+01,-1.366961785714279110e+01,-1.366961785714277866e+01,-1.366961785714278221e+01,-1.366961785714279642e+01,-1.366961785714279642e+01
-2.043884693877576542e+00,-2.336911224489826910e+00,-2.629937755102071950e+00,-2.922964285714311217e+00,-3.215990816326556700e+00,-3.394010204081643778e+00,-3.532812244897973297e+00,-3.671614285714294379e+00,-3.810416326530615017e+00,-3.949218367346945424e+00,-4.088020408163271391e+00,-4.226822448979601354e+00,-4.365624489795925989e+00,-4.504426530612251511e+00,-4.643228571428578810e+00,-4.782030612244903445e+00,-4.920832653061230744e+00,-5.059634693877558931e+00,-5.198436734693882677e+00,-5.337238775510211752e+00,-5.476040816326535499e+00,-5.614842857142863686e+00,-5.753644897959192761e+00,-5.892446938775517395e+00,-6.031248979591841142e+00,-6.170051020408164000e+00,-6.308853061224493963e+00,-6.447655102040821262e+00,-6.586457142857145008e+00,-6.725259183673469643e+00,-6.864061224489796054e+00,-7.002863265306124241e+00,-7.141665306122453316e+00,-7.280467346938779727e+00,-7.419269387755104361e+00,-7.558071428571431660e+00,-7.696873469387759847e+00,-7.835675510204088035e+00,-7.974477551020410004e+00,-8.113279591836731086e+00,-8.252081632653066379e+00,-8.390883673469391013e+00,-8.529685714285717424e+00,-8.668487755102038506e+00,-8.807289795918366693e+00,-8.946091836734691327e+00,-9.084893877551017738e+00,-9.223695918367347701e+00,-9.362497959183672336e+00,-9.501300000000000523e+00,-9.637032857142855846e+00,-9.772765714285712946e+00,-9.908498571428573598e+00,-1.004423142857142892e+01,-1.017996428571428424e+01,-1.031569714285714312e+01,-1.045142999999999844e+01,-1.058716285714285377e+01,-1.072289571428571264e+01,-1.085862857142857330e+01,-1.099436142857143039e+01,-1.113009428571428572e+01,-1.126582714285714282e+01,-1.140155999999999992e+01,-1.153729285714285524e+01,-1.167302571428571412e+01,-1.180875857142857299e+01,-1.194449142857142832e+01,-1.208022428571428364e+01,-1.221595714285714251e+01,-1.235168999999999961e+01,-1.248742285714285849e+01,-1.262315571428571559e+01,-1.275888857142857269e+01,-1.289462142857142624e+01,-1.303035428571428511e+01,-1.316608714285714399e+01,-1.330182000000000109e+01,-1.343755285714285819e+01,-1.357328571428571706e+01,-1.370901857142857061e+01,-1.384475142857142771e+01,-1.398048428571428659e+01,-1.411621714285714368e+01,-1.420432255102038610e+01,-1.420432255102038610e+01,-1.420432255102038610e+01,-1.420432255102038610e+01,-1.420432255102038610e+01,-1.420432255102038788e+01,-1.420432255102038610e+01,-1.420432255102038255e+01,-1.420432255102038610e+01,-1.420432255102038610e+01,-1.420432255102038610e+01,-1.420432255102038788e+01,-1.420432255102038788e+01,-1.420432255102038610e+01,-1.420432255102038255e+01
-1.746826530612261008e+00,-2.039853061224501829e+00,-2.332879591836749977e+00,-2.625906122448992797e+00,-2.918932653061239613e+00,-3.211959183673488649e+00,-3.504985714285730580e+00,-3.671614285714285941e+00,-3.810416326530612352e+00,-3.949218367346937875e+00,-4.088020408163263397e+00,-4.226822448979592473e+00,-4.365624489795919771e+00,-4.504426530612242630e+00,-4.643228571428572593e+00,-4.782030612244897227e+00,-4.920832653061223638e+00,-5.059634693877550049e+00,-5.198436734693877348e+00,-5.337238775510202871e+00,-5.476040816326531058e+00,-5.614842857142857468e+00,-5.753644897959182103e+00,-5.892446938775508514e+00,-6.031248979591836701e+00,-6.170051020408164888e+00,-6.308853061224490411e+00,-6.447655102040813269e+00,-6.586457142857144120e+00,-6.725259183673467867e+00,-6.864061224489794277e+00,-7.002863265306124241e+00,-7.141665306122448875e+00,-7.280467346938775286e+00,-7.419269387755102585e+00,-7.558071428571429884e+00,-7.696873469387754518e+00,-7.835675510204082705e+00,-7.974477551020409116e+00,-8.113279591836732862e+00,-8.252081632653062826e+00,-8.390883673469389237e+00,-8.529685714285712095e+00,-8.668487755102042058e+00,-8.807289795918366693e+00,-8.946091836734691327e+00,-9.084893877551017738e+00,-9.223695918367347701e+00,-9.362497959183672336e+00,-9.501300000000004076e+00,-9.637032857142855846e+00,-9.772765714285714722e+00,-9.908498571428573598e+00,-1.004423142857142537e+01,-1.017996428571428247e+01,-1.031569714285713957e+01,-1.045142999999999844e+01,-1.058716285714285377e+01,-1.072289571428571087e+01,-1.085862857142857507e+01,-1.099436142857143395e+01,-1.113009428571429282e+01,-1.126582714285714282e+01,-1.140156000000000347e+01,-1.153729285714285169e+01,-1.167302571428571767e+01,-1.180875857142856944e+01,-1.194449142857143187e+01,-1.208022428571428719e+01,-1.221595714285714784e+01,-1.235169000000000494e+01,-1.248742285714285849e+01,-1.262315571428571204e+01,-1.275888857142857269e+01,-1.289462142857142979e+01,-1.303035428571428866e+01,-1.316608714285714932e+01,-1.330182000000000109e+01,-1.343755285714285819e+01,-1.357328571428572594e+01,-1.370901857142857594e+01,-1.384475142857143304e+01,-1.398048428571428659e+01,-1.411621714285714191e+01,-1.425195000000000434e+01,-1.438768285714286321e+01,-1.452341571428571143e+01,-1.465914857142857208e+01,-1.473902724489793670e+01,-1.473902724489792249e+01,-1.473902724489794203e+01,-1.473902724489793670e+01,-1.473902724489792959e+01,-1.473902724489792782e+01,-1.473902724489791893e+01,-1.473902724489794558e+01,-1.473902724489793137e+01,-1.473902724489792782e+01,-1.473902724489792426e+01
