.
53343
10229
1716
2356
8659
219
217
5832
4329
7915
1854
3704
349565
7084
2936
4191
4190
80025
5625
10165
8604
2747
2746
3029
9016
7352
7351
7350
9481
6566
23417
1583
5091
1431
83733
79751
2710
2712
2713
3158
5250
23530
1591
11164
56985
7226
223
224
501
7083
9380
53354
79646
218
221
222
256356
6648
51805
343
