total,ID
0.2551643238024873,GLNS
0.25516432380248727,GLNtN1_Int
0.25516432380248727,GLUNm_Neuron
0.2551643238024872,GLNtm_Neuron
0.2551643238024872,GLUt6_Int
0.2551643238024872,GLUVESSEC_Neuron
0.2551643238024807,GLUt2m_Neuron
0.2545083847575647,GTHOm
0.25450838475756404,P45011A1m
0.25450838475756393,"1a,24,25VITD2Hm"
0.25450838475756393,"1a,24,25VITD3Hm"
0.25450838475756393,"1a,25VITD2Hm"
0.25450838475756393,"1a,25VITD3Hm"
0.2545083847575631,FPGS8m
0.2468311908770477,ASPGLUm
0.2468311908770466,ADPRDPm_Neuron
0.24683119087704614,APOCFm_Neuron
0.24683119087704608,DTKm_Neuron
0.2468311908770458,DAKm_Neuron
0.2468311908770458,DCKm_Neuron
0.2468311908770458,DGKm_Neuron
0.24074095757367892,SSALxm
0.2376135449784047,ENO_Neuron
0.2376135449784047,GAPD_Neuron
0.23761354497840467,PGK_Neuron
0.23761354497840462,PGM_Neuron
0.23761354497840462,PYK_Neuron
0.23163182080421377,L-LACtm
0.23163182080421363,ALDD2xm
0.22982072105350101,AKGDm
0.22750476123642197,HEX1
0.22750476123642197,PFK
0.2275047612364218,FBA
0.2275047612364218,PGI
0.2275047612364218,TPI
0.2151506028648214,LacLtm
0.21279607091181432,PCm
0.20701672498017332,DM_for
0.20701672498017287,PPAm
0.2042792885112087,DM_q10(m)_Neuron
0.20164994065519193,ACACt2_Neuron
0.20143233217756473,ALCD2if_Neuron
0.1999574601762108,ALR_Neuron
0.1995916731610817,EX_pe_hs(e)
0.1995916731610817,PEFLIP_Int
0.19532483578669002,NaKt_Int
0.18018178760793127,SERGLNexR_Int
0.1801817876079312,CYSGLUexR_Int
0.1791162903049763,MMSAD1m_Neuron
0.17911629030497436,GLYKm_Neuron
0.17911629030497436,PNTKm_Neuron
0.17911629030497414,PEFLIPm_Neuron
0.1759088483639199,ALCD2yf_Neuron
0.17424627538438464,DM_thf(c)_Neuron
0.1678088996947698,DM_q10(m)
0.16135807451028003,ASNt4_Neuron
0.15733754037239156,BTNt2_Int
0.15733754037239156,BTNt4i_Int
0.150696277441272,PROD2m_Neuron
0.15069627744127184,MMCDm_Neuron
0.15069627744127123,SUCOAS1m_Neuron
0.15069627744127123,SUCOASm_Neuron
0.1506962774412712,DUTPDPm_Neuron
0.15069627744127118,ACYP_Neuron
0.15069627744127106,DM_atp(m)_Neuron
0.15069627744127106,DURIK1m_Neuron
0.15069627744127106,PCFLOPm_Neuron
0.15069627744127106,PEFLIP_Neuron
0.15069627744127106,PSFLIP_Neuron
0.15069627744127106,PSFLIPm_Neuron
0.15069627744127106,TMDK1m_Neuron
0.15069627744127093,ADK1_Neuron
0.15069627744127093,CKc_Neuron
0.15069627744127093,CREATtmdiffir_Neuron
0.15069627744126937,DPGM_Neuron
0.14347561138639212,PGI_Neuron
0.1434756113863898,HEX1_Neuron
0.14347561138638978,PFK_Neuron
0.14347561138638965,FBA_Neuron
0.14347561138638965,TPI_Neuron
0.13622865829905517,BHBt_Neuron
0.13078157017084208,ORNtiDF_Int
0.12333690560144794,3AIBtm
0.12049383658017883,DM_atp(m)
0.12049383658017883,DURIK1m
0.12049383658017883,NTD5m
0.12049383658017876,HMGLm
0.12049383658017872,MMCDm
0.1185135354265836,NDPK1_Neuron
0.11782879902661475,ETF
0.11227855560521789,DM_for_Neuron
0.11212400096301249,Kt1r_Int
0.10415462927005131,sink_vitd2
0.10415462927005131,sink_vitd3
0.10162624639766837,GLUNm
0.1016262463976683,DM_atp(c)
0.1016262463976683,DM_pchol_hs
0.1016262463976683,PSFLIP
0.1016262463976683,PSFLIP_Int
0.1016262463976683,PSFLIPm
0.10162624639766826,ACYP
0.10162624639766826,DPGase
0.09559313845952844,LCADi_Dm
0.0955931384595266,GCC2bim
0.0955931384595266,GCCbim
0.09236690168139318,PROD2m
0.08945010681678646,PRO1xm
0.08680866587348109,PYRt2r_Int
0.07638500393186803,sink_tyr-L(m)_Neuron
0.06386370767950153,ADPRDPm
0.052943694115320586,AASAD3m
0.043281074730148215,ASNt4
0.043281074730148215,ASNt4_Int
0.0423115408675274,ALDD2x_Neuron
0.04231154086752686,3DPHBH2_Neuron
0.04231154086752679,ACOAD1fm_Neuron
0.04231154086752677,LSOProd_Neuron
0.042311540867526705,Htm_Neuron
0.04231154086752646,ICDHxm_Neuron
0.042311540867526413,GLUDym_Neuron
0.04231154086752619,EX_o2s(e)
0.04231154086752445,L-LACtm_Neuron
0.04231154086752433,EX_btn(e)
0.03564676468208343,SERt4_Int
0.03564676468208341,SERt4
0.032483779603356355,GLUDym
0.03248377960335564,ICDHxm
0.03248377960335507,Htm
0.030982730418854926,MMSAD3m
0.028366175824142588,DM_ahcys_Neuron
0.022932679057345556,ATPtm
0.022932679057345556,PCREATtmdiffir
0.02254895615401662,LSOProd
0.021727838673219826,DM_ahcys
0.020084125593157923,SPODMm
3.1100879026593503e-12,MTDNAploym_Neuron
1.0569439308425856e-13,MTDNAdpolym
2.7942195872849965e-14,MTDNAdpolym_Neuron
2.4470664742577608e-14,H2Otm
1.911321382372759e-14,MDHm
1.8526890741780954e-14,MDH
1.7902098631612858e-14,GLUDxm
1.7854642456557068e-14,NH3tm
1.7067296817561872e-14,GLUt2m
1.7062551200056293e-14,MALtm
1.6217831284063206e-14,ALATA_L_Neuron
1.561039224334908e-14,ALATA_L
1.5406330690609174e-14,GLUDxm_Neuron
1.5339892045531068e-14,MALtm_Neuron
1.5306672722992013e-14,ALAtN1_Int
1.5306672722992013e-14,ALAtN1_Neuron
1.4578536977139112e-14,EX_na1(e)
1.2391293849798734e-14,PIt2m
1.208421122290564e-14,EX_h(e)
9.918340586660398e-15,PETOHMm_hs
7.21333860848029e-15,BTNt2
7.21333860848029e-15,BTNt4i
4.997032995040524e-15,EX_gly(e)
4.997032995040524e-15,GLYt2r
4.1002135248203746e-15,ATPS4m
2.9873458024192328e-15,GCC2am_Neuron
2.9873458024192328e-15,GCC2cm_Neuron
2.9731089499024953e-15,CYSGLYexR_Neuron
2.9731089499024953e-15,GCC2bim_Neuron
2.9731089499024953e-15,GLYt2r_Int
2.9092981316387297e-15,O2St_Int
2.8822192264548885e-15,NH4t3r
2.681225149558412e-15,CYStec_Neuron
2.6765282731466337e-15,ALDD2xm_Neuron
2.615159874170739e-15,SERtm_Neuron
2.4392473978676767e-15,SPODMm_Neuron
2.3292342189325886e-15,ADK1m
2.028868783994438e-15,BTNt4i_Neuron
2.0077208334566095e-15,GHMT2rm_Neuron
2.0077208334566095e-15,SERGLYexR_Int
2.0077208334566095e-15,SERGLYexR_Neuron
1.8982470022316553e-15,GLDBRAN_Neuron
1.789097799603335e-15,CATm
1.7665561164518342e-15,PSP_L
1.7463872420531228e-15,PGCD
1.7463872420531228e-15,PSERT
1.6372380394248028e-15,EX_h2o2(e)
1.6230011869080651e-15,PPA_Neuron
1.6182555694024858e-15,MCCCrm
1.5945274818745869e-15,CYOOm2
1.5945274818745867e-15,O2tm
1.5375800718076409e-15,PPPGOm_Neuron
1.518597601785324e-15,2OXOADOXm_Neuron
1.518597601785324e-15,ASNNm
1.469413474115999e-15,FTHFLm
1.4591101111809766e-15,CO2tm
1.4047027816514277e-15,ACOAD10m_Neuron
1.3667378416067917e-15,AKGMALtm
1.3667378416067917e-15,SERt4_Neuron
1.343009754078896e-15,DHDPBMTm_Neuron
1.2896215571411308e-15,GLDBRAN
1.2587981386933935e-15,DPGase_Neuron
1.2197555216423275e-15,MTHFDm
1.2148780814282592e-15,OCOAT1m
1.1507918277601063e-15,GHMT2rm
1.134202583833414e-15,H2O2tm_Neuron
1.1104744963055183e-15,Ht_Neuron
1.1104744963055183e-15,HtrnsEX_Neuron
1.0630183212497268e-15,6DHFtm_Neuron
1.0625914543187844e-15,GCALDDm
1.0487814687329896e-15,COQ5m_Neuron
1.0487814687329896e-15,FPGS5m
1.0487814687329896e-15,FPGS6m
9.98932067581574e-16,SERtm
9.937035443500546e-16,CATm_Neuron
9.728515886437232e-16,HMGCOASim
9.653881164458862e-16,MTHFDm_Neuron
9.41261658368531e-16,EX_pi(e)
9.396322661046692e-16,SSALxm_Neuron
9.183942876889193e-16,BTNt2_Neuron
9.111585610711945e-16,MMSAD3m_Neuron
9.111585610711945e-16,ORNtiDF_Neuron
8.691140482554371e-16,THD1m
8.684480035209822e-16,FCLTm
8.067549759484534e-16,CPPPGO_Neuron
8.015824915119318e-16,GLYCLTDym
7.873456389951944e-16,AGTim
7.873456389951944e-16,ALATA_Lm
7.873456389951944e-16,GCCam
7.782812709149786e-16,FCLTm_Neuron
7.59298800892662e-16,SERGLNexR_Neuron
7.592988008926549e-16,CYOR-u10m
7.023513908257125e-16,FPGS4m_Neuron
6.976057733201332e-16,G5SDym
6.738776857922376e-16,NNATm_Neuron
6.601044655563767e-16,FTHFLm_Neuron
6.548952157699211e-16,PRO1xm_Neuron
6.123164809281979e-16,MTHFCm
6.074390407141396e-16,3AIBt_Neuron
6.074390407141396e-16,VALTAm_Neuron
6.074390407141296e-16,ACCOALm
6.074390407141296e-16,COUCOAFm_Neuron
6.074390407141296e-16,CYSGLUexR_Neuron
6.074390407141296e-16,FPGS8m_Neuron
6.074390407141296e-16,TKT2
6.026934232085504e-16,GLUTCOADHm_Neuron
5.837109531862368e-16,PPCOACm_Neuron
5.576100569055486e-16,COQ6m_Neuron
5.5049163064718e-16,FPGS4m
5.5049163064718e-16,FPGSm
5.457460131416009e-16,CSm
5.315091606248634e-16,HMBS_Neuron
5.304444687862641e-16,GLYtm_Neuron
5.232043299900999e-16,GLPASE2
5.166070346260354e-16,ALDH1L1
4.706308291842655e-16,PPAm_Neuron
4.555792805355973e-16,NADH2-u10m
4.555792805355972e-16,PPPGOm
4.522816031543702e-16,ICDHyrm
4.318511930077016e-16,FPGS2m_Neuron
4.318511930077016e-16,FPGS3m_Neuron
4.27569207782999e-16,MTHFCm_Neuron
4.176143404909641e-16,ARGDCm_Neuron
3.796494004463339e-16,ACOAD10m
3.7964940044633097e-16,FUMm
3.784629960699363e-16,HMBS
3.701581654351727e-16,PETOHMm_hs_Neuron
3.654125479295936e-16,4HBZCOAFm
3.416844604016979e-16,SUCD1m
3.199227320384837e-16,GLYtm
3.179563728738051e-16,PPCOACm
3.179563728737994e-16,PYRt2m
3.037195203570648e-16,2OXOADOXm
3.037195203570648e-16,AATAi
3.037195203570648e-16,ACCOALm_Neuron
3.037195203570648e-16,ASPTA
3.037195203570648e-16,BALAVECSEC_Neuron
3.037195203570648e-16,CITtbm
3.037195203570648e-16,CITtbm_Neuron
3.037195203570648e-16,GCC2am
3.037195203570648e-16,ILETA
3.037195203570648e-16,LEUTA
3.037195203570648e-16,LEUTAm_Neuron
3.037195203570648e-16,SUCOASm
3.037195203570648e-16,VALTA
3.03719520357062e-16,PDHm
3.0371952035705755e-16,ETFQO
2.894826678403274e-16,ALASm
2.799914328291691e-16,SACCD3m_Neuron
2.657545803124317e-16,BALAVECSEC
2.657545803124317e-16,BALAVECSEC_Int
2.633817715596422e-16,DPHMBDCm_Neuron
2.633817715596422e-16,PSDm_hs_Neuron
2.515177277956943e-16,PPA2m_Neuron
2.420264927845461e-16,3HBCOAHLm
2.4202649278453606e-16,4HBZFm
2.349080665261673e-16,CYANSTm_Neuron
2.277896402677986e-16,25HVITD2t
2.277896402677986e-16,25HVITD2tin_m
2.277896402677986e-16,25HVITD3t
2.277896402677986e-16,25HVITD3tin_m
2.277896402677986e-16,HBZOPT10m_Neuron
2.277896402677986e-16,ME2m_Neuron
2.2541683151500905e-16,PSDm_hs
2.1355278775106118e-16,SACCD4m
2.1355278775106118e-16,VITD2Hm
2.1355278775106118e-16,VITD3Hm
2.0880717024548205e-16,UPPDC1_Neuron
2.076207658690872e-16,SULFOX
1.9694312648153423e-16,ARGDCm
1.8033346521200724e-16,PHCHGSm
1.716393263914286e-16,FORt2m
1.7084223020084897e-16,GLPASE1
1.518597601785324e-16,DDPGAm
1.518597601785324e-16,DDPGAm_Neuron
1.518597601785324e-16,FUMSO3tm_Neuron
1.518597601785324e-16,GLU5Km
1.4948695142574287e-16,PPBNGS
1.494869514257428e-16,CPPPGO
1.485620827973054e-16,ACONTm
1.37622907661795e-16,FPGS2m
1.2813167265064674e-16,HIBDm_Neuron
1.281316726506367e-16,3SALATAim_Neuron
1.281316726506367e-16,ADCim_Neuron
1.281316726506367e-16,ALASm_Neuron
1.281316726506367e-16,ASPNATm_Neuron
1.281316726506367e-16,BDHm_Neuron
1.281316726506367e-16,FPGS5m_Neuron
1.281316726506367e-16,LDH_Lm_Neuron
1.2338605514505758e-16,ACACt2m_Neuron
1.2338605514505758e-16,BHBtm_Neuron
1.2338605514505758e-16,LCADim
1.2338605514505758e-16,LYStm_Neuron
1.199079316357503e-16,EX_cyan(e)
1.1864043763947846e-16,SUCCt2m_Neuron
1.1626762888668888e-16,CYANSTm
1.138948201338993e-16,25HVITD2tin
1.138948201338993e-16,25HVITD2tm
1.138948201338993e-16,25HVITD3tin
1.138948201338993e-16,25HVITD3tm
1.138948201338993e-16,CYANtm
1.138948201338993e-16,FUMSO3tm
1.138948201338993e-16,G3PD2m
1.138948201338993e-16,SARDHm
1.0914920262832017e-16,3DPHBH1_Neuron
1.0440358512274103e-16,"1a,25VITD3Hm_Neuron"
9.965796761717194e-17,3HBCOAHLm_Neuron
9.96579676171619e-17,3SPYRSPm_Neuron
9.96579676171619e-17,4HBZCOAFm_Neuron
9.96579676171619e-17,4HBZFm_Neuron
9.96579676171619e-17,G5SDym_Neuron
9.96579676171619e-17,PPBNGS_Neuron
9.491235011158275e-17,FPGSm_Neuron
9.016673260600362e-17,3SPYRSPm
9.016673260600362e-17,APOCFm
9.016673260600362e-17,ARGtm_Neuron
9.016673260600362e-17,G6PDH2r_Neuron
7.7116284465661e-17,AACTOOR
7.592988008927623e-17,ECOAH12m
7.59298800892662e-17,"24,25VITD2Hm_Neuron"
7.59298800892662e-17,3HBCDm
7.59298800892662e-17,AACTOOR_Neuron
7.59298800892662e-17,APOC_LYS_BTNPm
7.59298800892662e-17,ASNNm_Neuron
7.59298800892662e-17,BTNDm
7.59298800892662e-17,BTNDm_Neuron
7.59298800892662e-17,ECOAH1m
7.59298800892662e-17,MALSO3tm_Neuron
7.59298800892662e-17,PPCOAOm_Neuron
7.59298800892662e-17,PRPNCOAHYDm
7.59298800892662e-17,PRPNCOAHYDm_Neuron
7.59298800892662e-17,T4HCINNMFM
7.59298800892662e-17,T4HCINNMFM_Neuron
7.59298800892662e-17,TYRTAm_Neuron
7.59298800892662e-17,UPP3S_Neuron
7.474347571287142e-17,UPP3S
7.47434757128714e-17,PGL
7.474347571287136e-17,ALDD2x
6.169302757253882e-17,HIBDm
6.169302757252879e-17,34HPLFM
6.169302757252879e-17,BDHm
6.169302757252879e-17,HACD1m
6.169302757252879e-17,LDH_Lm
6.169302757252879e-17,P5CDm
6.169302757252879e-17,PHCDm
6.169302757252879e-17,SACCD3m
5.694741006694966e-17,4HGLSDm_Neuron
5.694741006694966e-17,G3PD2m_Neuron
5.694741006694966e-17,MALSO3tm
5.694741006694966e-17,ORNt4m_Neuron
5.220179256137051e-17,"1a,24,25VITD3Hm_Neuron"
5.220179256137051e-17,"24,25VITD3Hm_Neuron"
5.220179256137051e-17,25VITD2Hm_Neuron
5.220179256137051e-17,25VITD3Hm_Neuron
5.220179256137051e-17,PHCHGSm_Neuron
5.220179256137051e-17,VITD2Hm_Neuron
5.220179256137051e-17,VITD3Hm_Neuron
4.745617505579138e-17,ARGLYSex_Int
4.745617505579138e-17,CYSO_Neuron
4.03377487974227e-17,ARGtm
3.796494004464314e-17,ACOAD9m
3.79649400446331e-17,APOC_LYS_BTNPm_Neuron
3.79649400446331e-17,DMGDHm
3.79649400446331e-17,DTKm
3.79649400446331e-17,GND_Neuron
3.79649400446331e-17,NaKt
3.79649400446331e-17,NDPK4m
3.3219322539053963e-17,FUMtm_Neuron
2.84737050334755e-17,FORt2m_Neuron
2.847370503347483e-17,4HGLSDm
2.847370503347483e-17,AASAD3m_Neuron
2.847370503347483e-17,ACt2m_Neuron
2.847370503347483e-17,ALDD2y_Neuron
2.847370503347483e-17,BAMPPALDOXm
2.847370503347483e-17,BAMPPALDOXm_Neuron
2.847370503347483e-17,BTNPLm
2.847370503347483e-17,LCADim_Neuron
2.847370503347483e-17,ORNt3m_Neuron
2.372808752789569e-17,34HPLFM_Neuron
2.372808752789569e-17,AOBUTDsm_Neuron
2.372808752789569e-17,ARGtiDF
2.372808752789569e-17,ARGtiDF_Int
2.372808752789569e-17,COQ7m_Neuron
2.372808752789569e-17,FPGS6m_Neuron
2.372808752789569e-17,P5CDm_Neuron
2.372808752789569e-17,PGL_Neuron
2.372808752789569e-17,PHCDm_Neuron
2.372808752789569e-17,SACCD4m_Neuron
1.898247002231655e-17,DMGDHm_Neuron
1.898247002231655e-17,PEFLIP
1.898247002231655e-17,SARDHm_Neuron
1.4236852516740255e-17,HACD9m
1.4236852516740255e-17,HACD9m_Neuron
1.4236852516737414e-17,3SALATAim
1.4236852516737414e-17,ADCim
1.4236852516737414e-17,AGPRim
1.4236852516737414e-17,AGPRim_Neuron
1.4236852516737414e-17,AOBUTDsm
1.4236852516737414e-17,BACCLm
1.4236852516737414e-17,CBLATm
1.4236852516737414e-17,CDSm
1.4236852516737414e-17,DUTPDPm
1.4236852516737414e-17,FPGS3m
1.4236852516737414e-17,GCCam_Neuron
1.4236852516737414e-17,GCCcm_Neuron
1.4236852516737414e-17,GLUTCOADHm
1.4236852516737414e-17,GLYKm
1.4236852516737414e-17,HACD1m_Neuron
1.4236852516737414e-17,NMNATm
1.4236852516737414e-17,NNATm
1.4236852516737414e-17,PNTKm
1.4236852516737414e-17,PPA2m
1.4236852516737414e-17,SLDxm_Neuron
1.4236852516737414e-17,TMDK1m
1.4236852516737414e-17,TRDRm
1.4236852516737414e-17,TRDRm_Neuron
1.4236852516737383e-17,ACACt2m
1.4236852516737383e-17,ACt2m
1.4236852516737383e-17,BHBtm
1.4236852516737383e-17,D-LACtm
1.4236852516737383e-17,LYStm
1.4236852516737383e-17,ORNt3m
1.4236852516737383e-17,ORNt4m
9.491235011158275e-18,5HOXINDACTOXm
9.491235011158275e-18,5HOXINDACTOXm_Neuron
9.491235011158275e-18,ALDD20xm
9.491235011158275e-18,ALDD20xm_Neuron
9.491235011158275e-18,BETALDHxm
9.491235011158275e-18,BETALDHxm_Neuron
9.491235011158275e-18,D-LACtm_Neuron
9.491235011158275e-18,FUMtm
9.491235011158275e-18,GCALDDm_Neuron
9.491235011158275e-18,IMACTD_m
9.491235011158275e-18,IMACTD_m_Neuron
9.491235011158275e-18,LCADi_Dm_Neuron
9.491235011158275e-18,NABTNOm
9.491235011158275e-18,NABTNOm_Neuron
9.491235011158275e-18,NTD1m
9.491235011158275e-18,PYLALDOXm
9.491235011158275e-18,PYLALDOXm_Neuron
9.491235011158275e-18,SUCCt2m
7.118426258368707e-18,BTNt2m_Neuron
5.107358915437838e-18,H2Ot_Neuron
4.7456175055791374e-18,BTNPLm_Neuron
4.7456175055791374e-18,DGNSKm_Neuron
4.7456175055791374e-18,GCC2cm
4.7456175055791374e-18,GCCcm
4.7456175055791374e-18,MCCCrm_Neuron
4.7456175055791374e-18,NTD5m_Neuron
4.7456175055791374e-18,SLDxm
3.7400838341137035e-18,H2Ot_Int
2.3728087527895687e-18,BACCLm_Neuron
2.3728087527895687e-18,CBLATm_Neuron
1.1864043763948182e-18,PPA
1.003919674339638e-29,3AIBt_Int
1.003919674339638e-29,3AIBTm
1.003919674339638e-29,3AIBtm_Neuron
1.003919674339638e-29,3AIBTm_Neuron
1.003919674339638e-29,ACOAD9m_Neuron
1.003919674339638e-29,ECOAH12m_Neuron
1.003919674339638e-29,OIVD2m
1.003919674339638e-29,OIVD2m_Neuron
1.003919674339638e-29,VALt5m
1.003919674339638e-29,VALt5m_Neuron
1.003919674339638e-29,VALTAm
1.003919674339638e-29,VALtec_Int
1.003919674339638e-29,VALtec_Neuron
2.8416077817186314e-30,ACACT10m
2.8416077817186314e-30,ACACT10m_Neuron
2.8416077817186314e-30,ECOAH9m
2.8416077817186314e-30,ECOAH9m_Neuron
2.8416077817186314e-30,HCO3Em
2.8416077817186314e-30,HCO3Em_Neuron
2.8416077817186314e-30,ILEt5m
2.8416077817186314e-30,ILEt5m_Neuron
2.8416077817186314e-30,ILETAm
2.8416077817186314e-30,ILETAm_Neuron
2.8416077817186314e-30,ILEtec_Int
2.8416077817186314e-30,ILEtec_Neuron
2.8416077817186314e-30,MMEm
2.8416077817186314e-30,MMEm_Neuron
2.8416077817186314e-30,MMMm
2.8416077817186314e-30,MMMm_Neuron
2.8416077817186314e-30,OIVD3m
2.8416077817186314e-30,OIVD3m_Neuron
2.2760757305675253e-31,GGNG
1.1380378652837627e-31,UPPDC1
5.690189326418813e-32,G6PDH2r
2.8450946632094066e-32,ABUTt2r
2.8450946632094066e-32,ABUTt2r_Int
2.8450946632094066e-32,ACACt2
2.8450946632094066e-32,ACACt2_Int
2.8450946632094066e-32,ACt2r
2.8450946632094066e-32,ACt2r_Int
2.8450946632094066e-32,ALCD2if
2.8450946632094066e-32,BHBt
2.8450946632094066e-32,BHBt_Int
2.8450946632094066e-32,BTNt2m
2.8450946632094066e-32,D-LACt2_Int
2.8450946632094066e-32,D-LACt2_Neuron
2.8450946632094066e-32,DPGM
2.8450946632094066e-32,FE2tm
2.8450946632094066e-32,PROt2r_Int
2.8450946632094066e-32,PROt2r_Neuron
2.8450946632094066e-32,PYRt2r_Neuron
0,10FTHF5GLUtm
0,10FTHF5GLUtm_Neuron
0,10FTHF6GLUtm
0,10FTHF6GLUtm_Neuron
0,10FTHF7GLUtm
0,10FTHF7GLUtm_Neuron
0,10FTHFtm
0,10FTHFtm_Neuron
0,"1a,24,25VITD2Hm_Neuron"
0,"1a,25VITD2Hm_Neuron"
0,25HVITD2t_Int
0,25HVITD2t_Neuron
0,25HVITD2tin_Int
0,25HVITD2tin_m_Neuron
0,25HVITD2tin_Neuron
0,25HVITD2tm_Neuron
0,25HVITD3t_Int
0,25HVITD3t_Neuron
0,25HVITD3tin_Int
