,harmonic_centrality,eigenvector_centrality,degree_centrality,betweenness_centrality,closeness_centrality,load_centrality,information_centrality,second_order_centrality,current_flow_closeness_centrality,current_flow_betweenness_centrality,approximate_current_flow_betweenness_centrality,communicability_betweenness_centrality
ILEt5m_Neuron,0.001645999910504526,0.33360014801506016,-0.00127663780109828,-0.0027294174958162926,0.00011044247694861593,-0.002728450318039226,-0.0004917198808516953,-0.00016953677763261352,-0.0004917198808516953,-0.0016181042013233573,-0.15194413720432046,-0.0006176585777488399
ILEtec_Neuron,0.001525395556390103,0.0006270225342600898,-0.001368359308100945,-0.002790754329488863,0.00045998074761345527,-0.0027656456897592924,0.0018069532673948697,0.0009205958757958691,0.0018069532673948697,-0.0010865661913342776,-27.528807098825787,-0.001503210255302845
IMACTD_m_Neuron,0.0015061364425630415,0.010807470985565419,-0.0012704660959996074,-0.002652550248335033,9.882721139190369e-05,-0.0026600038333291407,0.00039763081133399906,0.0004181669136610672,0.00039763081133399906,-0.0003253361389251226,-0.17501016642889602,-0.0004644865444143073
ITCOAL1m_Neuron,0.0010696078267595783,5.543059658868967e-06,-0.001368359308100945,-0.0026981218666033385,-0.0001574818010837359,-0.002700287048328021,-0.0011318044788730087,0.0012216801918983682,-0.0011318044788730087,-0.0006005029308583536,-0.24224814820347926,-0.0009996608922752993
ITCOALm_Neuron,0.0010977827175271252,2.639557046919294e-07,-0.001368359308100945,-0.002754088981328552,-6.089101727195309e-06,-0.0027307081567150694,-0.0009264434751688331,0.0010279736152607997,-0.0009264434751688331,-0.001433662424663044,0.3617329866682846,-0.001006730271252236
Kt1r_Neuron,0.0012617641094531415,0.0157929508961925,-0.001368359308100945,-0.002730217028083623,-1.7705305531638307e-05,-0.0027305893230124573,0.0009618587566155613,0.0009977456841177513,0.0009618587566155613,-0.0008049997012310391,0.2542626486049511,-0.0010453051015345714
L-LACt2r_Neuron,0.0014814603272368884,7.205811442741133e-05,-0.001368359308100945,0.028824543204974983,0.00043656845081478055,0.03893891095587814,-0.0014157521214542442,0.0009447795645834196,-0.0014157521214542442,-0.0014935542805840547,0.49376813640839917,-0.0010225596584978053
L-LACtm_Neuron,0.002361113783766127,0.3820816402406379,-0.0011665796894997091,0.05855415279161482,0.0009371342182477888,0.06862665945264367,0.0005918808448793325,-0.002532761475764903,0.0005918808448793325,-0.00656129086232279,0.5370193559436794,-0.0006159685267698795
LCADi_Dm_Neuron,0.001219506370455193,0.0009683924412805725,-0.001368359308100945,-0.0027287321827969167,-2.922792267646783e-05,-0.002729163319344594,-0.000678290296859542,0.0012374489176353353,-0.000678290296859542,-0.0010672280645903532,-28.055829394380133,-0.0010059618588158061
LCADim_Neuron,0.001219506370455193,0.0003464003044208072,-0.001368359308100945,-0.0027296459335618135,-2.922792267646783e-05,-0.00272999515464622,-0.0007037016124482608,0.0012450704066242848,-0.0007037016124482608,-0.0010681587706351673,-0.5329520156568991,-0.0010028882131629805
