,harmonic_centrality,eigenvector_centrality,degree_centrality,betweenness_centrality,closeness_centrality,load_centrality,information_centrality,second_order_centrality,current_flow_closeness_centrality,current_flow_betweenness_centrality,approximate_current_flow_betweenness_centrality,communicability_betweenness_centrality
EX_h2o(e),0.0012598920847879654,3.5874422727704795e-08,-0.0013681319573330395,-0.0014821062704520962,9.52159226344235e-05,-0.001510388085658603,-0.002370135483030136,0.0013433550179573646,-0.002370135483030136,-0.0004349245708593917,-0.09760769029344718,0.0002594456278921532
EX_h2o2(e),0.0009405759712027755,6.342976683004328e-11,-0.0013681319573330395,-0.001486363421770044,-0.0003185414054849845,-0.0015155296672577643,-0.006270697720125103,0.001368308849789533,-0.006270697720125103,-3.492096055081661e-05,-0.4071470462551864,0.000816475750869438
EX_hco3(e),0.0011393203686557566,2.841746837548322e-10,-0.0013681319573330395,-0.0011860432766921595,-1.2497652898694458e-05,-0.0011938673474413304,-0.005750809049717405,0.00136594377553729,-0.005750809049717405,6.338051677928457e-05,-1.2418242276077625,0.0009320311245286247
EX_ile-L(e),0.0008930499068379681,1.8539190205408956e-11,-0.0013681319573330395,-0.0013703294276178578,-0.00038634279675289047,-0.0013491942290018745,-0.006515090625255651,0.0013772222951469947,-0.006515090625255651,-0.0003824718986509307,0.05447630361364927,0.0006855950631409419
EX_k(e),0.0017032961697001805,4.140152274704828e-06,-0.0013681319573330395,-0.0013508200104060948,0.00044107998173369676,-0.0012811301842967635,-0.0015946702189864887,0.0013484986813455332,-0.0015946702189864887,0.00017127788148696278,-1.0672999302184352,0.0009798079560090604
EX_lac-D(e),0.001577944010239344,9.482766789951724e-07,-0.0013681319573330395,-0.0010461128041209828,0.000358301959511027,-0.0010056244794752068,-0.004511150272603958,0.0013518487300859337,-0.004511150272603958,0.0004806769769321795,-0.07243781342614364,0.0009733329207920695
EX_lac-L(e),0.001577944010239344,9.488741381472326e-07,-0.0013681319573330395,-0.0010461128041209828,0.000358301959511027,-0.0010056244794752068,-0.004510763539770863,0.00135188968040849,-0.004510763539770863,0.0004650144580906667,-1.1487228033850134,0.0009731230802712049
EX_leu-L(e),0.0008930499068379681,1.853886986275858e-11,-0.0013681319573330395,-0.0013703294276178578,-0.00038634279675289047,-0.0013491942290018745,-0.00651509062495027,0.0013772222942649728,-0.00651509062495027,-0.0003824718589733438,-1.5045381336720984,0.0006855950528205632
EX_lys-L(e),0.001107371596468193,2.682775193368743e-09,-0.0013681319573330395,-0.0011478260763554506,-5.5370493405182976e-05,-0.0011361702258490926,-0.0029279344817564807,0.0013674771099174492,-0.0029279344817564807,-0.0003327366911083284,-0.4571981965522719,0.0006062270252778154
EX_na1(e),0.0017032961697001805,1.1418358651886423e-05,-0.0013681319573330395,-0.0012968342216936998,0.00044107998173369676,-0.0011915165569943216,-0.0005696693360478649,0.0013355960684451093,-0.0005696693360478649,-4.7971351413244185e-05,-0.13215863744530085,0.0009294265451703924
EX_nh4(e),0.001577944010239344,9.539361182542988e-07,-0.0013681319573330395,-0.0010481531825911022,0.000358301959511027,-0.0010076102909900354,-0.004510218593072242,0.001351822588867176,-0.004510218593072242,0.00043505443974528574,-0.2005501055338061,0.0009730495823339775
EX_o2(e),0.0011393203686557566,1.2847742416142005e-09,-0.0013681319573330395,-0.0012526704845550283,-1.2497652898694458e-05,-0.0012665933476844373,-0.005216575135933312,0.0013570000939383679,-0.005216575135933312,7.906732682301881e-05,-0.09189543844423002,0.0009013606227859766
EX_o2s(e),0.0007104466132636061,4.889069530114043e-12,-0.0013681319573330395,-0.001373524685503371,-0.0008401883473202874,-0.0014375647891048686,-0.008712480346874675,0.0014039445020171647,-0.008712480346874675,-0.0007119702448262666,0.031350794870858255,0.0004549666411491975
EX_orn(e),0.001107371596468193,1.6447282213778578e-09,-0.0013681319573330395,-0.0011478106379441023,-5.5370493405182976e-05,-0.0011361586750171441,-0.006052874523351973,0.0013653529638114575,-0.006052874523351973,-0.00028573902173379887,-0.35097768667357504,0.0006069428612640468
EX_pe_hs(e),0.0017032961697001805,1.0792328142930901e-06,-0.0013681319573330395,-0.0013441553127140572,0.00044107998173369676,-0.001269922829048604,-0.004502257289189108,0.001350198116686781,-0.004502257289189108,0.0007174960248407622,-2.037261792382631,0.0009815116426906323
EX_pi(e),0.0013246460898218408,6.425565904698776e-08,-0.0013681319573330395,0.001198426348972386,0.0001609390692404498,0.0007360815794195898,-0.0023794135186174666,0.0013527537571986692,-0.0023794135186174666,0.0004016974640226347,-0.12654129196443387,0.0005246195998948568
EX_ppa(e),0.0007099490249302303,1.4636455695922934e-12,-0.0013681319573330395,-0.001644238364796941,-0.0008431389222615695,-0.0015787862948821226,-0.010038209350023386,0.0014271007055499346,-0.010038209350023386,-0.0007298189616703823,-0.02630572063830897,0.0004331385209395593
EX_pro-L(e),0.001577944010239344,9.486301659858295e-07,-0.0013681319573330395,-0.0010464388595745498,0.000358301959511027,-0.001006046006377119,-0.004510801288154226,0.0013519049530597632,-0.004510801288154226,0.00046318989335746865,-1.0571038368869137,0.0009731915471845145
EX_ps_hs(e),0.0017032961697001805,1.0792328142930901e-06,-0.0013681319573330395,-0.0013441553127140572,0.00044107998173369676,-0.001269922829048604,-0.004502257289215137,0.001350198116684861,-0.004502257289215137,0.0007174960249605108,-0.014319002279880184,0.0009815116427091995
EX_pyr(e),0.001577944010239344,9.502809123601685e-07,-0.0013681319573330395,-0.0010625307615879554,0.000358301959511027,-0.001020550439764219,-0.00451070029541141,0.0013518986276051515,-0.00451070029541141,0.00046697276363236726,-0.23006093288444399,0.0009734629375829422
