,harmonic_centrality,eigenvector_centrality,degree_centrality,betweenness_centrality,closeness_centrality,load_centrality,information_centrality,second_order_centrality,current_flow_closeness_centrality,current_flow_betweenness_centrality,approximate_current_flow_betweenness_centrality,communicability_betweenness_centrality
EX_acac(e),0.0010892193862894978,6.548359020274618e-07,-0.0009487666034153976,-0.0006677171336580507,0.00024381046644674504,-0.0006494865690886549,-0.0030464001478764644,0.0009212597293109488,-0.0030464001478764644,0.00020432803184321387,-0.13685254430736532,0.0006724811533563216
EX_acald(e),0.0007942224691693255,1.5511808922875318e-09,-0.0009487666034153976,-0.0006836498285025971,-9.452047510313955e-06,-0.0007158524775692089,-0.003449807878473735,0.0009275941491757654,-0.003449807878473735,0.00021820832735737765,-0.1666489989220673,0.0006647521137858033
EX_ala-B(e),0.0011799876684802247,8.709898788957119e-07,-0.0009487666034153976,-0.0008549930829562135,0.00030116660541934374,-0.0008257945937750514,-0.0030406261837961847,0.0009193683743320221,-0.0030406261837961847,0.0007488774647527301,-1.3586865763234937,0.0006914094297380389
EX_arg-L(e),0.0007715303986217985,1.8429747264431722e-09,-0.0009487666034153976,-0.000759550160329115,-3.882740940510114e-05,-0.0007816947182891425,-0.001989475970742306,0.0009454338159391783,-0.001989475970742306,-0.0003060885932612397,-0.44149578311978327,0.00041793974411797274
EX_asn-L(e),0.0008169145397170072,2.372479583199908e-09,-0.0009487666034153976,-0.0009023524459923347,1.8561166188127103e-05,-0.0008494615558487693,-0.003211599763136719,0.0009346327459155083,-0.003211599763136719,-4.222681889321849e-05,-1.567104455633795,0.0006038598776536456
EX_bhb(e),0.0010892193862894978,6.514231140831968e-07,-0.0009487666034153976,-0.0006225424879524746,0.00024381046644674504,-0.000607512259752089,-0.0030467287116113214,0.0009213438899154655,-0.0030467287116113214,0.000191190081769071,-0.3021459396160932,0.0006717302580030366
EX_btn(e),0.0010892193862894978,2.562946740543377e-06,-0.0009487666034153976,-0.0006225424879524746,0.00024381046644674504,-0.000607512259752089,-0.00159800600707291,0.0009159062027638766,-0.00159800600707291,0.00018619232499961786,-0.38536854071869153,0.0006753722246674709
EX_co2(e),0.0007942224691693255,5.116382657930652e-10,-0.0009487666034153976,-0.000814742839018202,-9.452047510313955e-06,-0.0009139167159499039,-0.0036364131993382883,0.0009294768895988476,-0.0036364131993382883,0.0007346445989802827,0.04506263014970982,0.0006152729175415595
EX_crn(e),0.00044087451349814847,1.4381854814751145e-12,-0.0009487666034153976,-0.0013782610917766214,-0.000788803690636224,-0.0013873816369396428,-0.005262569121070571,0.000979692263525062,-0.005262569121070571,-0.0005068976952344617,-0.8288416737812139,0.00029033977457494365
EX_cyan(e),0.0004901487238300805,2.926232052521412e-12,-0.0009487666034153976,-0.0009981885947830287,-0.0006045897690999916,-0.0010834442184316328,-0.006737040606787361,0.0010357017608138078,-0.006737040606787361,-0.0005584095390573943,0.041939001908057195,0.00031380280238667177
