,harmonic_centrality,eigenvector_centrality,degree_centrality,betweenness_centrality,closeness_centrality,load_centrality,information_centrality,second_order_centrality,current_flow_closeness_centrality,current_flow_betweenness_centrality,approximate_current_flow_betweenness_centrality,communicability_betweenness_centrality
ETOHMO,0.0011904323939094872,-4.738892945199562e-05,-0.0009489243404856549,-0.0019169995335167028,0.0006817842332965672,-0.0018958129846715582,0.0024770558019669296,0.0006907993057206176,0.0024770558019669296,-0.0012268187586303354,0.14609385527793017,-0.0007027461534315463
ETOHt,0.0021403237630360757,-0.46778673835426243,-0.0008370038399512029,-0.001975861473226962,0.0017128465631348875,-0.0018936673260593487,0.008498224075442621,0.00035749829201835344,0.008498224075442621,-0.0030057191857388423,0.09493195588664584,0.0015080392800228537
FALDtm,0.0012350913768249343,-6.312165683934695e-06,-0.001899293774843692,-0.0036203612287782983,-0.0007201689677677997,-0.0037674327214978864,-0.006891876076635117,0.002094503747073007,-0.006891876076635117,-0.0003830622567167516,0.21715059695397756,-0.0013937776223806823
FBA,0.03889145588044755,-0.3226610786801261,0.0596295840524289,0.05981615862344625,0.03452149508013667,0.059731869562881866,0.04718041352539148,0.008590511881090656,0.04718041352539148,0.05432150747663589,0.35831267871737177,0.04944383562984435
FCLTm,0.0024489342266240037,-0.4092370278595702,-0.002531092323749882,-0.005437114739614874,-0.0005708906205536343,-0.005655869353452705,-0.005077840650926482,0.0037480388617564054,-0.005077840650926482,-0.003394405318586795,0.017546009810726692,-0.014218517574034657
FE2t,0.0024489342266240037,-0.4090724497289995,-0.002531092323749882,-0.0054287271502300016,-0.0005708906205536343,-0.005647222233705295,-0.007109567949709606,0.003884282083420786,-0.007109567949709606,-0.002549080828654599,-0.013431945456652604,-0.014216546596683219
FE2tm,0.0011292697697501605,-0.4091689031094789,-0.0006290480489352455,-0.0017883523647083345,6.849945674403228e-05,-0.0018768324774222438,0.0017528271665833602,0.0016821017835848347,0.0017528271665833602,-0.001523522417113797,0.22340516195858115,-0.012852171349777787
FORt2m,0.0024489342266240037,-0.4092370278595702,-0.002531092323749882,-0.0054287271502300016,-0.0005708906205536343,-0.005647222233705295,-0.005078148342987487,0.003770386752534171,-0.005078148342987487,-0.0025654953159567843,0.03303676985092608,-0.014218517574034657
FPGS2m,0.0011433528360989525,-0.40946088674643294,-0.0006290480489352455,-0.0017799462398447145,7.65499614132372e-05,-0.0018757596876155613,0.0019205263143174747,0.0016775590146658923,0.0019205263143174747,-0.0015301321982569012,0.05883438230458669,-0.012855556688850791
FPGS3m,0.0011292697697501605,-0.40933350377343675,-0.0006290480489352455,-0.0017883523647083345,6.849945674403228e-05,-0.0018768324774222438,0.0037487476661742414,0.0015677931506962327,0.0037487476661742414,-0.0015387537830387319,0.3035587518133276,-0.012854137027774697
FPGS4m,0.0024489342266240037,-0.4092370278595702,-0.002531092323749882,-0.0054287271502300016,-0.0005708906205536343,-0.005647222233705295,-0.005078148342987487,0.003769934376023589,-0.005078148342987487,-0.0025654953159567843,0.19895819010889193,-0.014218517574034657
FPGS5m,0.0011644350275203806,-0.41217956870764016,-0.0006290480489352455,-0.0017798669374517041,9.278042347343286e-05,-0.0018998567508834371,0.0018881197967716926,0.0016434869299193498,0.0018881197967716926,-0.002737735851224872,0.316988732049236,-0.012974167045514318
FPGS6m,0.002211174728555431,-0.020342174996245292,-0.0027298119513142647,-0.005388069295560428,-0.0006923384418013062,-0.005660941290956569,-0.006963400084038983,0.004743221069812736,-0.006963400084038983,-0.0010726827149369815,-103433610.79151632,-0.003110971251118962
FPGS7m,0.0008524444167018177,-0.00030234158248175085,-0.0009489243404856549,-0.0018693280180617376,-2.032439289477981e-05,-0.00188912846312417,-0.0005110597972264271,0.000900683049097623,-0.0005110597972264271,-0.0005630867502614433,0.34740166657115235,-0.000681533208978596
FPGS8m,0.0008509435902092009,-5.113998248245196e-05,-0.0009489243404856549,-0.0018649656267446346,-1.2272457916222273e-05,-0.0018828566474708357,0.000285259252488119,0.0008539992778896235,0.000285259252488119,-0.00020346081108369723,0.03176123989893938,-0.0006533928012389312
FPGS9m,0.0008143387036458033,-0.00010667715750206713,-0.0009489243404856549,-0.0018958997674123723,-6.058601285207614e-05,-0.0018948226795548224,-0.0006030877434148502,0.0009136954865700467,-0.0006030877434148502,-0.0004305893111667385,-0.281960668786937,-0.000686969606521642
FPGSm,0.0009689948353651456,-0.07562454583069493,-0.0009388135963025197,-0.001864648363403538,3.6166285438109664e-05,-0.0018820314144147347,-0.00010954284505185201,0.003036725814641374,-0.00010954284505185201,-0.001875111408743244,-0.3709254301826652,-0.004196885575460101
FTHFLm,0.0011361030231368818,-0.008656682098235696,-0.0009177601139291775,-0.0019475402427385944,0.00029438375515778884,-0.0019148767397458636,-0.00022014575562269656,0.0026169408505174662,-0.00022014575562269656,-0.002644191529409039,-248950097.45644248,0.00023711503793573112
FUMSO3tm,0.0009745799022432527,-0.0002267390487005892,-0.00011054584832653682,-0.0015313949013176687,-7.695133986897133e-05,-0.001627676863898338,0.0001707244429530286,0.00045915133998109426,0.0001707244429530286,0.001277473038437126,-0.5538291580618034,-0.0005794251867821195
FUMSO4tm,0.0010404289671109527,-0.3630959306041092,-0.0009026544886740273,-0.0018663933142664027,4.434716493054048e-05,-0.001886075069379055,-0.00036930036533307345,0.002441071845428557,-0.00036930036533307345,-0.0012350043003909448,-0.452855566003025,-0.011770023887498383
FUMTSULtm,0.0011354363683856218,-0.010992384175110158,-0.0008781534204135292,-0.0023285432882209464,0.0001815192734709712,-0.0021561660747165617,-4.197437211756243e-05,0.0023529779832126368,-4.197437211756243e-05,-0.003459888778713431,-0.04839237828892053,0.016009290560888206
FUMm,0.0015351028434678255,-0.004634075911609649,-0.0008781534204135292,-0.04232674409027264,0.0006817193889598384,-0.029856162497667392,0.0024643261250291044,0.0019830135546564103,0.0024643261250291044,-0.027361924690503022,0.2725063132901635,-0.7365590304607751
FUMtm,0.0010655993541659778,-0.45159118964352346,-0.0009026544886740273,-0.0018835258819145414,5.23980585058432e-05,-0.001904230657207491,-0.000359424430952345,0.002444156209563459,-0.000359424430952345,-0.001219638569034957,-0.06473582937046811,-0.013827100430458542
G3PD2m,0.0010740169820330715,-0.35795004263725755,-0.0009026544886740273,-0.0018958997674123723,6.044882244258674e-05,-0.0019110804362973339,-0.00032236093492460274,0.0024224745398271365,-0.00032236093492460274,-0.0016036359699716889,-0.022775887255197018,-0.0116546368704495
G5SDym,0.0008802922680480983,-0.002552664702038943,-0.0009489243404856549,-0.0018520373083312706,-4.2206526012943046e-06,-0.0018855799262011872,-0.00042057301046276524,0.0008948591910600026,-0.00042057301046276524,-0.000902951076397349,0.12363947037327964,-0.0007478399728988689
G6PDH2r,0.0010404289671109527,-0.35079867759068817,-0.0009026544886740273,-0.0018659967339911558,4.434716493054048e-05,-0.0018851673072600974,-0.00036850784488405585,0.002447149838866343,-0.00036850784488405585,-0.0010848855155379546,0.28089119932321494,-0.011619012769434587
GAPD,0.03783349553109361,-0.274437534734518,0.05907795819279759,0.059524156341065185,0.034208721914340455,0.05954378262650507,0.043258202947955876,0.014896521882172232,0.043258202947955876,0.047710940708174006,0.059295750353244914,0.05056845227233794
GCALDDm,0.0009096392217806576,-0.002552664702038943,-0.000937743058877187,-0.001818488688732836,3.960887727152364e-06,-0.0018612359901777485,-0.0004178293945782554,0.0007383175705644179,-0.0004178293945782554,-0.0003514517392992244,-0.5689647402013653,-0.0007478399728988689
GCC2am,0.0010404289671109527,-0.35079867759068817,-0.0009026544886740273,-0.001869883234227344,4.434716493054048e-05,-0.0018880556469848613,-0.00036850784488405585,0.0024467869756653092,-0.00036850784488405585,-0.0011206342554688545,-0.30356232531393335,-0.011619012769434587
GCC2bim,0.001036011516690088,-0.07815103506569208,-0.0009276325405794262,-0.0018618723177397066,7.65499614132372e-05,-0.0018736966367524264,-0.00017370783548447812,0.002863542761068875,-0.00017370783548447812,-0.0015690742017428355,-0.7676433424100297,-0.0047441099440741095
GCC2cm,0.0010575983090440769,-0.32991705401477384,-0.0009026544886740273,-0.0018888402696501851,5.23980585058432e-05,-0.0019050559268343496,-0.0003422944146350265,0.0024257404583206714,-0.0003422944146350265,-0.0014372440377542258,-0.21914525247666805,-0.011134578059907469
GCCam,0.0010655993541659778,-0.45159118964352346,-0.0009026544886740273,-0.0018835258819145414,5.23980585058432e-05,-0.001904230657207491,-0.000359424430952345,0.002444156209563459,-0.000359424430952345,-0.001219638569034957,-0.8124101080016136,-0.013827100430458542
GCCbim,0.0008195085769250668,-4.372939263803903e-05,-0.0009489243404856549,-0.00186290341861891,2.818005967283211e-05,-0.001885497402385699,-0.00021807363052917732,0.0008182327357036518,-0.00021807363052917732,-0.00037496231926058103,-0.6161472383291698,-0.0005868854013055838
GCCcm,0.001427096161644233,-0.02205249526458791,-0.0008781534204135292,-0.0019577737799404845,0.0005446196452845629,-0.0018995266462956371,0.0005306200333143654,0.001950506023386039,0.0005306200333143654,-0.0029514626101016387,0.054679112121360986,0.0035039455984653134
GHMT2rm,0.001102602520718214,-0.01970770161733037,-0.0008781534204135292,-0.001889157548313409,0.00017340554863981358,-0.0019196634242299056,-1.876314448124866e-05,0.002182007913007726,-1.876314448124866e-05,-0.00978846542885568,0.18688117749996702,0.0042620176836264175
GHMT3m,0.0009044702811542257,-8.380277985528673e-05,-0.0009489243404856549,-0.0018713902526360235,8.46652583059911e-05,-0.0018909440033633713,-0.0005857054230262097,0.0008455356709392247,-0.0005857054230262097,-0.0009996874677135048,-621011528.3684684,-0.0006577629880228304
GLACOm,0.0009962527047550687,-0.02035027043899172,-0.000667802838369914,-0.0017482262845207506,2.81151304852794e-05,-0.0018735315930505367,-0.0003046226347717599,0.00249168929186496,-0.0003046226347717599,-0.00043230983222180105,0.1313137094839891,-0.0017355921908588264
GLCt1r,0.0011076860749084571,-0.4774706939496212,-0.0007380684089136235,-0.0019202518321526014,6.044882244258674e-05,-0.0019091822953613564,-0.0002553731958439664,0.002093051266292239,-0.0002553731958439664,-0.0016121869626073567,0.42812376922655027,-0.014376439652405914
GLCt2r,0.0011076860749084571,-0.44989611899945287,-0.0007380684089136235,-0.001918744666744923,6.044882244258674e-05,-0.001908109436274633,-0.00025555604370227546,0.0020936867271540626,-0.00025555604370227546,-0.0015571469933562127,0.09983501040564767,-0.013914639550814983
GLNS,0.0010580150333080519,-0.10601127871697384,-0.0007668432838002421,-0.00187852882248901,6.849945674403228e-05,-0.0018873129294651068,-0.00024915640843793836,0.002576403057640772,-0.00024915640843793836,-0.0012192795622584468,0.039435526503392056,-0.005551050309798748
GLNtm,0.0011382696449330838,-0.36875100327282945,-6.435347201230266e-05,-0.0021156664638396407,6.849945674403228e-05,-0.0025327368748571184,7.961369267810179e-05,0.001825359503007061,7.961369267810179e-05,-0.004012655708128307,0.056986830618347986,-0.010066195828474667
GLU5Km,0.001102602520718214,-0.02202354161668585,-0.0008781534204135292,-0.050125140664479914,0.00017340554863981358,-0.05219798922893278,0.0008368628180432487,0.0022808401153544384,0.0008368628180432487,-0.011633937153392903,-0.017411006722169144,0.005943879014110366
GLUDxm,0.001302072363693357,-0.4943472960655847,-0.0006725582340266959,-0.0020107693942449283,0.00023000414825423082,-0.0018956479336828195,-9.930645710684429e-05,0.0009645590355027622,-9.930645710684429e-05,-0.0032685827932344633,0.056489445397754495,-0.0006408154035150332
GLUDym,0.0012470886319654903,-0.022385532353877847,-0.0008781534204135292,-0.0020372693037383,0.000407482278123066,-0.0019205712488605782,0.001490088421118322,0.0016423965848052008,0.001490088421118322,-0.0045921987882409036,0.02579233544610593,0.0028544901059309523
GLUNm,0.0008877959145867124,-0.00036001221515768344,-0.000937743058877187,-0.0018511648571437806,-2.019452194697764e-05,-0.001885662450030198,-0.00037350684104361785,0.0007192015705649303,-0.00037350684104361785,-0.0008521504306811227,-0.07930273222328826,-0.0009073533230217173
GLUTCOADHm,0.0010404289671109527,-0.32717988353816513,-0.0009026544886740273,-0.0018694866511892471,4.434716493054048e-05,-0.001886487689067906,-0.00034729314881231787,0.0024464241122004815,-0.00034729314881231787,-0.0010543072941515367,0.06153461218782613,-0.011113464693360229
GLUVESSEC,0.001117353018813637,-1.8296020280166058e-07,-0.001899293774843692,-0.0036795826940487727,-0.0008172628051648829,-0.003764782036524298,-0.007564900003179276,0.002662190557056099,-0.007564900003179276,-0.0011634930377222871,-0.08363920772244207,-0.0013983677749887925
GLUt2m,0.00137554117311169,-4.06188074043013e-05,-0.0009489243404856549,-0.0015860101227952404,0.0020426968549219307,-0.001840028847435276,0.014680926566135623,-0.0008242308167439623,0.014680926566135623,-0.001162200759478616,-0.599945975604609,-0.0006901675150220064
GLUt6,0.002051080472151818,-0.3659111280798189,-0.0007934793534960566,-0.0015110247110669197,0.0030389440446271228,-0.0018291368118231437,0.02053968011133385,-0.0011092958996390698,0.02053968011133385,-0.001933997222547871,-0.3705702023791207,-0.01177089565540978
GLYATm,0.0010655993541659778,-0.4188522867165575,-0.0009026544886740273,-0.0018826533758832381,5.23980585058432e-05,-0.0019034879157059299,-0.0003630821616903845,0.002445698384478575,-0.0003630821616903845,-0.0011439656332732312,0.003149182014101107,-0.013196936871427083
GLYCLTDym,0.0014143536629782575,-0.02065379935418186,0.0005304223942199046,-0.002144155919952207,0.0005123172582056311,-0.0020856576189857744,0.0007312746690303259,0.0012141611894353208,0.0007312746690303259,-0.0031679474906362677,0.25523920743308504,-0.00019697185059314897
GLYCt,0.0015928855669907565,-0.0007365909279205104,0.000471000368469684,-0.001833398908937985,0.0007946654642008073,-0.001778475455984548,9.575417345362683e-05,3.0173510447224044e-05,9.575417345362683e-05,0.001196735162251011,0.11838110754640102,-0.0005194277922944571
GLYCtm,0.0029277669258689076,0.5004311394759512,0.04009091742077889,0.014904217207407363,0.0012699650002496767,0.029860075376351287,0.02370082452855288,-0.0008054209537907448,0.02370082452855288,0.07297453533862013,-0.46017454590775153,0.4796595373683024
GLYKm,0.0010404289671109527,-0.3317281054453078,-0.0009026544886740273,-0.0018641724687685692,4.434716493054048e-05,-0.0018850847835127046,-0.0003796642098591755,0.002448873435465832,-0.0003796642098591755,-0.000992510535431679,-0.017695256709013,-0.011178440088243561
GLYOXm,0.0009342326421185637,-0.07684180651989586,-0.0009388135963025197,-0.0018506889753181458,1.2012431632960024e-05,-0.0018713860298726266,-0.00023458992492919378,0.0030693438322165647,-0.00023458992492919378,-0.0011523651955020677,-0.07972902183993638,-0.004213524434240636
GLYt2r,0.0009799981910292934,-0.10199368845772469,-0.0009276325405794262,-0.0018527511331603676,2.81151304852794e-05,-0.0018743568121042647,-0.0003831391940364549,0.0029273492736890247,-0.0003831391940364549,-0.000832204694397179,-193393209.37783167,-0.005249116051553584
GLYtm,0.0013133182902989242,-1.6466442350679777e-06,-0.001899293774843692,-0.0037559282004032426,-0.0004936682611652752,-0.0037850767000825254,-0.004273009616886975,0.0020009008739349564,-0.004273009616886975,0.0008840921803141947,-0.2038698271831471,-0.0009557718443679669
GND,0.0008285974179872433,-0.00014016713375315906,-0.0009489243404856549,-0.0018758320174772998,-3.642865185562452e-05,-0.001891026528076012,0.00037992398597329807,0.0008098595365992002,0.00037992398597329807,-0.0016767193296681631,-0.0324753332439163,-0.0007967761620425194
GTHOm,0.001184099826773065,-0.002005414931972269,-0.0009068174107516658,-0.001883208606818268,0.00038328147620424213,-0.0018660221621328577,0.0006555367069812922,-4.385055257628539e-05,0.0006555367069812922,-0.0015682119843821573,0.07688311497151698,0.0006905981109396286
GTHPm,0.0013860358349230275,-0.08849103265112333,-0.0008967075172038905,-0.001965865562000533,0.0004074173981831276,-0.0019071191068491362,-0.0003407094605710968,0.002511100354809357,-0.0003407094605710968,-0.009622920757632528,0.06778765710440972,0.0018832781896729052
H2CO3Dm,0.0010404289671109527,-0.3506268555327178,-0.0009026544886740273,-0.0018658381019688868,4.434716493054048e-05,-0.001885662450030198,-0.00036606932830197166,0.0024466962598238195,-0.00036606932830197166,-0.0011006778167599897,0.09947965475868195,-0.011717502642630736
H2O2t,0.0010404289671109527,-0.3500086912357456,-0.0009026544886740273,-0.001864886310890602,4.434716493054048e-05,-0.001885662450030198,-0.0003766159980015039,0.0024473312703678467,-0.0003766159980015039,-0.0011065641655916224,-132481204.50026976,-0.011699524631088377
H2O2tm,0.001836848074414937,0.004775037102406176,-0.002851827827324338,-0.00561943959289177,-0.0013003455603309859,-0.005678319300828694,-0.007665838417353254,0.003023678009965528,-0.007665838417353254,-0.0015562847965308328,0.3333297378190032,-0.0021804818972742334
H2Ot,0.001082017764147031,-0.4501291391846405,-0.0009026544886740273,-0.0018854295367123277,6.044882244258674e-05,-0.0019062113065958029,-0.00035466942098132847,0.00244324904562138,-0.00035466942098132847,-0.0012782319247584765,0.050733792192508564,-0.013635442547362944
H2Otm,0.001102602520718214,-0.024903986809331754,-0.0008781534204135292,-0.0018603653279646117,0.00017340554863981358,-0.00188690030909659,-9.296975053077766e-05,0.0023527057844512267,-9.296975053077766e-05,-0.0069936253727187645,0.3005743132288851,0.0038627926056385353
HACD1m,0.0010404289671109527,-0.3519597672490386,-0.0009026544886740273,-0.0018715488864165613,4.434716493054048e-05,-0.0018855799262011872,-0.00037472611597871077,0.002446061248471425,-0.00037472611597871077,-0.0010929251702631309,0.23675397672060375,-0.011635026963135583
HACD9m,0.0009993368348364276,0.005271324234578374,-0.0009068174107516658,-0.0018755147472540334,0.0001249801005708858,-0.0018899537078717478,-0.00041715873520637955,0.0005032310017995509,-0.00041715873520637955,-0.002205435969316141,0.03403508517605104,0.0005988499187844751
HBZOPT10m,0.0010708499703732332,-0.47924950761446006,-0.0009026544886740273,-0.0018996278569333289,6.044882244258674e-05,-0.0019133912262746494,-0.00030876761078324,0.0024342680335719094,-0.00030876761078324,-0.0016330261275572119,0.11646260682310867,-0.0143694295852059
HCO3Em,0.0008662851596114111,-0.002019743325584251,-0.0009489243404856549,-0.0018682969039583372,-1.2272457916222273e-05,-0.001888880889965018,-0.0005144747134549664,0.0009035039559264049,-0.0005144747134549664,-0.0006977710819151536,-256098390.1570661,-0.0007351535939433649
HEX1,0.03808150822029367,-0.2670565140415154,0.05809478000691366,0.057943666475019126,0.033703521725712164,0.057901415481713576,0.040884251078310535,0.017378757462122685,0.040884251078310535,0.04798536072004881,0.3010704877777361,0.04996992995807048
HIBDm,0.0011841831505461798,-0.021707929069828887,-0.0008781534204135292,-0.0019476989006347802,0.00027835452746419176,-0.0018977936007784572,-0.00035113367363997426,0.002138711607961563,-0.00035113367363997426,-0.0017849626582885287,0.2658979353424617,0.003430474777624283
HMBS,0.0012600020220091834,-0.4676230779248502,-0.0008370038399512029,-0.0019762581404852574,0.00022189121033602282,-0.0018923469253276262,-0.0003123030586442178,0.0013894630398552624,-0.0003123030586442178,-0.0023504937300424353,0.3079304924103616,0.0013108117518047771
HMGCOASim,0.0009984199332879551,-0.0430716667404583,-0.0007607790196560253,-0.0018671864757590054,2.81151304852794e-05,-0.001887808074355984,-0.0002046050266908578,0.0002236600221836813,-0.0002046050266908578,-0.00165084789441926,0.19555034002300212,-0.0027678964574021354
HMGLm,0.0009543233174303901,-0.027039873290289316,-0.0007732643494717341,-0.0018634586276638466,1.2012431632960024e-05,-0.00188690030909659,-0.00021210108270862448,0.00039776120130622733,-0.00021210108270862448,-0.0017211350766726875,0.036308946363308996,-0.0018708447372707427
HPROxm,0.0012176781812623877,-0.00042574653675970993,-0.0009489243404856549,-0.0027753070258676135,0.0006413845808524027,-0.002214793070927685,0.0046275769801496685,0.000250175418993655,0.0046275769801496685,-0.0127591398791708,-369059556.3423718,-0.012134990047325779
Ht,0.0009759136403205306,-0.005435399456561191,-0.0007769505540302502,-0.0018084959172086552,4.4217310745858374e-05,-0.0018832692645086354,0.00031655234425662397,0.0003318995975466344,0.00031655234425662397,-0.0025082629207566673,-0.30981543981027526,-0.0013048650617956178
Htm,0.0007477926554576306,-2.7444100712090017e-06,-0.0009489243404856549,-0.0017936657428128775,-0.00010111065869993024,-0.0018119740848173036,0.00015732684454015987,0.0008559103950986492,0.00015732684454015987,-0.001341356705349138,-0.04583432194271394,-0.000986382445312143
ICDHxm,0.0012635843871752488,-3.6592047244321433e-07,-0.001899293774843692,-0.003642648056830118,-0.0005420933469932126,-0.003613716130745335,-0.0042924864357072705,0.002068449230747273,-0.0042924864357072705,0.0026841438781125527,-0.15277897072495236,-0.00135257488088628
ICDHyrm,0.0010655993541659778,-0.45159118964352346,-0.0009026544886740273,-0.0018835258819145414,5.23980585058432e-05,-0.001904230657207491,-0.000359424430952345,0.002444156209563459,-0.000359424430952345,-0.001219638569034957,0.02920315182606775,-0.013827100430458542
ILETA,0.0009340659111418505,-0.018652946886607753,-0.0009363156792055039,-0.0018703591342876889,2.0063845884717855e-05,-0.001890283806151469,-0.0003444889747073781,0.0029521808508896734,-0.0003444889747073781,-0.0010086587777906643,-0.0504530646546142,-0.0014872969425499553
ILETAm,0.000975663564702346,-0.03095999554845907,-0.0008272521232051364,-0.0018100820581088768,2.81151304852794e-05,-0.0018812061827181267,-0.00033741764894777286,0.0026638227342754674,-0.00033741764894777286,-0.0006855777169538541,-0.30264797712784525,-0.0021545022172831715
ILEt5m,0.0008403542973773201,-5.8550682156528096e-05,-0.0009489243404856549,-0.001870279817579645,4.4282237842377826e-05,-0.001886240117213835,-0.00042721872020001967,0.0008983171149583807,-0.00042721872020001967,-0.0005911967796582722,-178918301.75165132,-0.0005944523039633165
ILEtec,0.001995347301542309,-0.021785094760109914,-0.0018285075664863358,-0.0038486092588732343,0.0002986667816067617,-0.0037962598245687433,-0.0027064669031677717,0.0030909973928455463,-0.0027064669031677717,-0.0024597464860636404,-0.22969733045730964,0.0028271817485961137
IMACTD_m,0.0012600020220091834,-0.4680250522055244,-0.0008370038399512029,-0.0019764168074764385,0.00022189121033602282,-0.0018924294502712762,-0.00024476813444258464,0.0013868266940014096,-0.00024476813444258464,-0.002351861041613631,-0.279899879238335,0.0013104932374636276
ITCOAL1m,0.0010655993541659778,-0.45159118964352346,-0.0009026544886740273,-0.0018835258819145414,5.23980585058432e-05,-0.001904230657207491,-0.000359424430952345,0.002444156209563459,-0.000359424430952345,-0.001219638569034957,-0.41107335943873335,-0.013827100430458542
ITCOALm,0.0010781840720433906,-0.45197092828070456,-0.0009026544886740273,-0.0018877297959115607,6.044882244258674e-05,-0.001907366689021991,-0.00029176123669222916,0.0024391667874640055,-0.00029176123669222916,-0.0012413948602380746,-0.0655885670130367,-0.013836947826879106
Kt1r,0.0009306479138566505,-0.006113066793018231,-0.0007769505540302502,-0.0018358575517037966,3.831023053265285e-06,-0.0018846721649793821,-0.00037472611597871077,0.0004426660047633282,-0.00037472611597871077,-0.0006935392333481275,-0.07695775185679174,-0.0010319285117777073
L-LACt2r,0.001102602520718214,-0.023537347460847974,-0.0008781534204135292,-0.0018653622062037218,0.00017340554863981358,-0.0018869828331430874,-0.00029316317397670195,0.0023831003950612385,-0.00029316317397670195,-0.0015722356780994387,0.055707884290782654,0.003474030010595294
L-LACtm,0.0010404289671109527,-0.35386559856926464,-0.0009026544886740273,-0.0018713109357646807,4.434716493054048e-05,-0.0018873954535795388,-0.0002778030319832113,0.0024395296562086254,-0.0002778030319832113,-0.0011468372626236383,-315622102.75363237,-0.011664224212944026
LCADi_Dm,0.0011821833761541324,-0.00044735469049287426,-0.0009489243404856549,-0.0019150957587464735,0.000609153302218287,-0.0018998567508834371,0.0039998446732952605,0.00032315383562452657,0.0039998446732952605,-0.0014088709665851541,-0.23897242852258369,-0.0005416995199367023
LCADim,0.0009682445977433285,-0.005436139275096751,-0.0007769505540302502,-0.0018077028486420087,3.6166285438109664e-05,-0.001883021694245066,0.00026565441089570346,0.0003379122201014086,0.00026565441089570346,-0.0007208675641493664,-0.12094285876313068,-0.0010585967508305383
LCYSTATm,0.0007198540161092616,-3.7506975382887655e-06,-0.0009489243404856549,-0.0018411714337465978,-0.0001252711448145911,-0.001886817785063615,-2.211378008920461e-05,0.0008768412002969086,-2.211378008920461e-05,-0.0006306395347128964,0.14566747770837302,-0.0006942182284641371
LDH_L,0.0012305090158079136,-5.488808090693364e-07,-0.001899293774843692,-0.003742712192911914,-0.0005744660185028967,-0.0037823430853300742,-0.004412067311254639,0.002082339089953214,-0.004412067311254639,-0.0011408068600147528,-0.0906029073650289,-0.0013102015047705533
LDH_Lm,0.0008336837614675331,-0.002301894072345421,-0.0009489243404856549,-0.0018745629377896313,-2.8376457540228108e-05,-0.0018986188598007893,0.0017591404244426693,0.0005751708589087154,0.0017591404244426693,-0.0008727427262837145,-0.10474155827225116,-0.0009162048173259179
LEUTA,0.0008558629491037888,-5.141445088226826e-05,-0.0009489243404856549,-0.0011335731961242457,4.4217310745858374e-05,-0.0003473904186368165,0.0003689060547058016,0.0009161523423179414,0.0003689060547058016,-0.0007169224373357096,-0.2436602858517034,-0.0006739649891858913
LEUTAm,0.001574902035606279,-0.4764344120449841,-0.0008370038399512029,-0.004663808596012217,0.0005123172582056311,-0.0025343068561951318,0.0017301837676400068,0.0008656478787800978,0.0017301837676400068,-0.0025405138316505773,-0.11106570609215445,0.0013428744891798687
LEUt5m,0.000847691784007296,-0.0005971724743764609,-0.0009489243404856549,-0.0018698039175946688,-2.032439289477981e-05,-0.0018911090528023365,-0.00046666800749136,0.0008983171149583807,-0.00046666800749136,-0.000864993609685907,0.14147506141349936,-0.00068377171846039
LEUtec,0.000847691784007296,-0.00020294400566266265,-0.0009489243404856549,-0.0018709143515962202,-2.032439289477981e-05,-0.0018920993505778113,0.0004618508179844739,0.0008227833285314793,0.0004618508179844739,-0.0010745490063469758,-0.09621453344166281,-0.0006781221661689011
LSOProd,0.000847691784007296,-0.0003029823307586265,-0.0009489243404856549,-0.001870200500883995,-2.032439289477981e-05,-0.001891026528076012,-0.0004938636090476859,0.0009057788691853682,-0.0004938636090476859,-0.0008517916873963461,0.021884119099699565,-0.0006856904488444975
LYStiDF,0.001057014894490298,-0.010972562074701438,-0.0009177601139291775,-0.00191366793241678,0.00014912849747547718,-0.001901589803538075,-0.00028133826096742487,0.002628276332793034,-0.00028133826096742487,-0.002946923481424307,-232055594.1118969,0.00025913931691514205
LYStm,0.0011011024456604244,-0.39233994910876663,-0.0007934793534960566,-0.001812461278876532,6.849945674403228e-05,-0.0018913566270626053,-0.00029901478072637917,0.002123189376120632,-0.00029901478072637917,-0.001871157175982928,0.3662320994692267,-0.012514297342472796
MALSO3tm,0.0011966815590745332,-0.024394561497647946,-0.0008781534204135292,-0.0018080993827683137,0.0002621949881612265,-0.0018746869001064139,-0.00024854692363605283,0.002347896915174838,-0.00024854692363605283,-0.0023083247942857223,0.4080143022857046,0.0035228665447648686
MALSO4tm,0.001071933423990458,-0.3559651675062778,-0.0009026544886740273,-0.0018713902526360235,6.849945674403228e-05,-0.0018887158412602917,-0.00024391486341496696,0.002420569410830379,-0.00024391486341496696,-0.001660118338406612,0.3299924571841904,-0.011799228930352302
MALTSULtm,0.000975663564702346,-0.03095999554845907,-0.0008272521232051364,-0.0018100820581088768,2.81151304852794e-05,-0.0018812061827181267,-0.00033741764894777286,0.0026638227342754674,-0.00033741764894777286,-0.0006855777169538541,0.1610160713595395,-0.0021545022172831715
MALtm,0.0009340659111418505,-0.018652946886607753,-0.0009363156792055039,-0.0018703591342876889,2.0063845884717855e-05,-0.001890283806151469,-0.0003444889747073781,0.0029521808508896734,-0.0003444889747073781,-0.0010086587777906643,0.43402160304645987,-0.0014872969425499553
MCCCrm,0.0009342326421185637,-0.07316718070271748,-0.0009388135963025197,-0.001849340645934444,1.2012431632960024e-05,-0.0018699831666098043,-0.0003893576470292294,0.0030918127805166433,-0.0003893576470292294,-0.0007356441337452659,-163114228.08624557,-0.004105435370256642
