,harmonic_centrality,eigenvector_centrality,degree_centrality,betweenness_centrality,closeness_centrality,load_centrality,information_centrality,second_order_centrality,current_flow_closeness_centrality,current_flow_betweenness_centrality,approximate_current_flow_betweenness_centrality,communicability_betweenness_centrality
DM_10fthf5glu,0.00080362306,-1.7198266e-07,-0.0013679103,-0.0007837658,-0.00064593944,-0.00082145096,-0.006686074,0.0013968545,-0.006686074,-0.00037892754,-0.21212325,-0.00022333676
DM_10fthf6glu,0.00080362306,-1.7198266e-07,-0.0013679103,-0.0007837658,-0.00064593944,-0.00082145096,-0.006686074,0.0013970264,-0.006686074,-0.0003786695,-0.30909044,-0.00022333676
DM_10fthf7glu,0.00080362306,-1.7198266e-07,-0.0013679103,-0.0007837658,-0.00064593944,-0.00082145096,-0.008870649,0.0014217676,-0.008870649,-0.00037385273,0.043952275,-0.00022333676
DM_5thf,0.0008235618,-1.7198266e-07,-0.0013679103,0.017605662,-0.00063174457,0.01803272,-0.0066850376,0.0013915283,-0.0066850376,0.0064553516,-0.029991122,-7.051461e-05
DM_6dhf,0.00080362306,-1.7198266e-07,-0.0013679103,-0.0007837658,-0.00064593944,-0.00082145096,-0.006686074,0.0013968545,-0.006686074,-0.00037798137,0.089045666,-0.00022333676
DM_6thf,0.0008235618,-1.7198266e-07,-0.0013679103,0.017824134,-0.00063174457,0.018275749,-0.0066850376,0.0013918718,-0.0066850376,0.006458091,0.1027802,-6.9998634e-05
DM_7dhf,0.00080362306,-1.7198266e-07,-0.0013679103,-0.0007837658,-0.00064593944,-0.00082145096,-0.008870649,0.0014217676,-0.008870649,-0.00037359467,0.050173488,-0.00022333676
DM_7thf,0.00080362306,-1.7198266e-07,-0.0013679103,-0.00081904186,-0.00064593944,-0.0008576744,-0.008870649,0.0014217676,-0.008870649,-0.00034710273,-0.082513824,-0.00022333676
DM_ahcys,0.00078127754,-1.7198266e-07,-0.0013679103,-0.00066047854,-0.0006775127,-0.0006774267,-0.005597098,0.001392731,-0.005597098,-0.0004732879,-0.43694177,-0.00022402478
DM_atp(c),0.0016289596,-0.0008888221,0.000704269,-0.0024495635,0.0002938884,-0.0023570547,2.6657064e-05,0.0039316644,2.6657064e-05,-0.0041237543,-0.69224286,-0.0011507648
DM_fald,0.0008412658,0.0,-0.0008501027,0.035912946,-0.00070762413,0.03688995,-0.008877052,0.0012822485,-0.008877052,0.013836684,-0.12553395,0.00044038033
DM_for,0.0007573847,0.0,-0.0013679103,0.007959203,-0.00070745207,0.0056862207,-0.008910969,0.0014229703,-0.008910969,1.7198263e-07,-0.5230326,-0.00021637039
DM_pheme(c),0.0008713449,-1.7198266e-07,-0.0008501027,0.037133012,-0.00065333804,0.038377,-0.00886044,0.0012801866,-0.00886044,0.013638734,-0.29244465,0.00045035227
DM_q10(m),0.0011777723,-4.4974164e-05,-0.0013679103,-0.0015991207,-2.2873874e-05,-0.0016326949,-0.0011415564,0.0013592263,-0.0011415564,-0.00064215413,0.05724711,-0.00021989657
DM_thf(c),0.00082940585,-1.7198266e-07,-0.0013679103,-0.0007607938,-0.0006105816,-0.0010258972,-0.0051473253,0.0013808756,-0.0051473253,-0.00014447265,-0.002337503,-0.0002241968
EX_3aib(e),0.0006509794,0.0,-0.0013679103,-0.0002784668,-0.0009460427,-0.00013226071,-0.0101507865,0.0015160901,-0.0101507865,0.00017266025,-0.2641827,-0.00022841104
EX_4abut(e),0.0011525112,-1.3758619e-06,-0.0013679103,-0.0010823488,5.2797706e-05,-0.0011030023,-0.0045488817,0.0013715973,-0.0045488817,-0.0007005694,0.17388846,-0.00019048336
EX_ac(e),0.0011525112,-1.3758619e-06,-0.0013679103,-0.0010823488,5.2797706e-05,-0.0011028302,-0.004549054,0.0013714256,-0.004549054,-0.0006966119,-0.1455322,-0.00019065537
EX_acac(e),0.0011525112,-1.3758619e-06,-0.0013679103,-0.0010863934,5.2797706e-05,-0.001107047,-0.0045485366,0.0013714256,-0.0045485366,-0.0006986767,-0.3643796,-0.00019048336
EX_acald(e),0.00082923396,-1.7198266e-07,-0.0013679103,-0.0012723726,-0.00047844907,-0.0013312438,-0.0051573357,0.0013803601,-0.0051573357,-0.0007291327,0.022412179,-0.0002031258
EX_ala-B(e),0.0011377324,1.8918079e-06,-0.0008501027,0.036202963,-7.808224e-05,0.03715413,-0.0045377538,0.0013583672,-0.0045377538,0.013221792,-0.033758428,0.00040840099
EX_arg-L(e),0.0009125952,-1.7198266e-07,-0.0013679103,-0.0014889339,-0.00029842075,-0.0012506838,-0.0029488164,0.0013953082,-0.0029488164,-0.00068181433,-0.22956184,-0.00021877851
EX_asn-L(e),0.00095229753,-1.7198266e-07,-0.0013679103,-0.0010815742,-0.0001816251,-0.0006218513,-0.0047934577,0.0013755491,-0.0047934577,-0.00048352423,-0.3133986,-0.00019246142
EX_bhb(e),0.0011525112,-1.3758619e-06,-0.0013679103,-0.0010823488,5.2797706e-05,-0.0011028302,-0.004549054,0.0013714256,-0.004549054,-0.0006966119,-0.31718743,-0.00019065537
EX_btn(e),0.0011525112,-2.4937506e-06,-0.0013679103,-0.0010823488,5.2797706e-05,-0.0011028302,-0.002360414,0.0013626628,-0.002360414,-0.00069712807,-0.06498759,-0.00019065537
EX_co2(e),0.00085536006,-1.7198266e-07,-0.0013679103,-0.0014656924,-0.00044894457,-0.0014500262,-0.0054395623,0.001383281,-0.0054395623,-0.00050588965,0.21615659,-0.00020501789
EX_crn(e),0.0006160823,0.0,-0.0013679103,-0.001221852,-0.0011014533,-0.0011387165,-0.00788559,0.0014374026,-0.00788559,-0.00036963806,-0.0985104,-0.00024836432
EX_cyan(e),0.0006858757,0.0,-0.0013679103,-0.00063578796,-0.00083186186,-0.00050778216,-0.010103677,0.0015145439,-0.010103677,-0.0005809023,0.18521573,-0.00023580749
EX_cys-L(e),0.0010155439,1.7198263e-07,-0.0008501027,0.014961859,-0.00023142122,0.012633574,-0.00089088717,0.00045705747,-0.00089088717,0.006575197,0.0062776194,0.00019811041
EX_duri(e),0.00082923396,-1.7198266e-07,-0.0013679103,-0.0012608396,-0.00047844907,-0.00128184,-0.005660894,0.0013868891,-0.005660894,-0.000724917,-0.54937696,-0.0002027818
EX_etoh(e),0.0010906456,0.0,-0.0013679103,-0.001102572,7.739199e-06,-0.0010659982,-0.003729617,0.0013915283,-0.003729617,-0.0007592452,-0.106572084,-0.0001344967
EX_fe2(e),0.0011525112,-1.3758619e-06,-0.0013679103,-0.0011050677,5.2797706e-05,-0.001159715,-0.0016415621,0.0013513225,-0.0016415621,-0.0007412636,-0.6468421,-0.00018996734
EX_glc(e),0.001172617,-1.3758619e-06,-0.0013679103,-0.0012333847,6.5007975e-05,-0.0012624749,-0.0016455222,0.001323659,-0.0016455222,0.00012261841,0.16556565,-0.00018704326
EX_gln-L(e),0.0011525112,-2.579742e-06,-0.0013679103,-0.0013433797,5.2797706e-05,-0.0014018235,-0.002355935,0.0013636936,-0.002355935,-0.00075262034,0.057077345,-0.00019108538
EX_glu-L(e),0.0012325889,2.0637904e-06,-0.0008501027,-0.0008316038,7.7218145e-05,-0.0005941504,-0.0007065057,0.00017403594,-0.0007065057,0.0041103717,0.024906477,-0.00016906885
EX_gly(e),0.00069704925,0.0,-0.0013679103,-0.0009192821,-0.0008008875,-0.00081301905,-0.010100907,0.0015133412,-0.010100907,-0.00048223394,-0.41973257,-0.00023537745
EX_glyc(e),0.0013150678,-5.6411413e-05,-0.0013679103,-0.0012062745,0.00023422136,-0.0012496511,-0.00038890517,0.0012894655,-0.00038890517,-0.0010798532,-0.37266785,-0.00020656595
EX_h(e),0.0011124706,0.0,-0.0013679103,-0.00045401964,3.9555953e-06,-0.00057204167,-0.0023806551,0.0013130058,-0.0023806551,-0.00035363965,-0.6149814,-0.00010112934
EX_h2o(e),0.00079846644,0.0,-0.0013679103,-0.0010362235,-0.00053728785,-0.0011289057,-0.0063220696,0.0014021809,-0.0063220696,-0.00029274417,-0.5121887,-0.00017371294
EX_h2o2(e),0.00082940585,0.0,-0.0013679103,-0.0014076766,-0.0004759545,-0.0015337823,-0.0057992,0.0014044144,-0.0057992,-0.00062563655,-0.20063181,-0.00020467387
EX_hco3(e),0.00076735445,0.0,-0.0013679103,-0.0017405681,-0.0005874403,-0.0013728165,-0.0065650456,0.0014088816,-0.0065650456,0.00022373207,-0.29968506,-0.00022385278
EX_ile-L(e),0.0011525112,-2.579742e-06,-0.0013679103,-0.0013420887,5.2797706e-05,-0.0013997577,-0.0016070406,0.0013624909,-0.0016070406,-0.00076526776,-0.29490015,-0.00019125738
EX_k(e),0.0011525112,-1.3758619e-06,-0.0013679103,-0.0010823488,5.2797706e-05,-0.0011028302,-0.004549054,0.0013714256,-0.004549054,-0.0006966119,0.2118819,-0.00019065537
EX_lac-D(e),0.0011525112,-1.3758619e-06,-0.0013679103,-0.0010823488,5.2797706e-05,-0.0011030023,-0.0045486228,0.0013714256,-0.0045486228,-0.00070091354,-0.2117598,-0.00019065537
EX_lac-L(e),0.0007573847,0.0,-0.0013679103,-0.0017999749,-0.0006043016,-0.0018332954,-0.00656686,0.001415067,-0.00656686,-0.00044180508,-0.09814742,-0.00022385278
EX_leu-L(e),0.0009125952,-1.7198266e-07,-0.0013679103,-0.0014884174,-0.00029842075,-0.0012492207,-0.0029488164,0.0013953082,-0.0029488164,-0.0006813842,-0.12468063,-0.00021877851
EX_lys-L(e),0.001278812,-4.1275894e-06,-0.0013679103,-0.000862923,0.00019501515,-0.0004534175,-0.0005621488,0.0013004624,-0.0005621488,-0.0007490929,-0.13719533,-0.00018403317
EX_na1(e),0.0011525112,-1.3758619e-06,-0.0013679103,-0.0011214187,5.2797706e-05,-0.0011433637,-0.0045481054,0.0013714256,-0.0045481054,-0.00070177385,-0.27847916,-0.00019031136
EX_nh4(e),0.00086429785,-1.7198266e-07,-0.0013679103,0.00807995,-0.00043595588,0.006395939,-0.005259604,0.0013789856,-0.005259604,0.002066954,-0.042990357,-3.8782608e-05
EX_o2(e),0.0006858757,0.0,-0.0013679103,-0.0008365081,-0.00083186186,-0.00076870923,-0.008780929,0.0014667821,-0.008780929,-0.0006175499,-0.01495851,-0.0002376996
EX_o2s(e),0.0009086421,-1.7198266e-07,-0.0013679103,-0.0015224195,-0.00030994602,-0.0013203128,-0.0061019314,0.0013934182,-0.0061019314,-0.0006726089,-0.04799555,-0.00021860651
EX_orn(e),0.0010777565,-1.3758619e-06,-0.0013679103,-0.001402426,-9.536753e-05,-0.0014468414,-0.004541118,0.0013714256,-0.004541118,-0.0006814702,-0.047813226,-0.00019125738
EX_pe_hs(e),0.0012026891,0.0,-0.0013679103,0.006291147,0.00011694346,0.006582901,-0.0023905605,0.0013394668,-0.0023905605,-0.00016201675,-0.12968533,-0.00010706317
EX_pi(e),0.0006850162,0.0,-0.0013679103,0.010707193,-0.00085363036,0.012100716,-0.010108613,0.0014683283,-0.010108613,0.0040211924,-0.2987883,-0.00023701155
EX_ppa(e),0.0011525112,-1.3758619e-06,-0.0013679103,-0.001082607,5.2797706e-05,-0.0011034326,-0.0045486228,0.0013714256,-0.0045486228,-0.00070117164,-0.21859516,-0.00019065537
EX_pro-L(e),0.0010777565,-1.3758619e-06,-0.0013679103,-0.001402426,-9.536753e-05,-0.0014468414,-0.004541118,0.0013714256,-0.004541118,-0.0006814702,-0.0868205,-0.00019125738
EX_ps_hs(e),0.0011525112,-1.3758619e-06,-0.0013679103,-0.0010855328,5.2797706e-05,-0.0011060142,-0.0045485366,0.0013714256,-0.0045485366,-0.0007023761,-0.43467277,-0.00019065537
EX_pyr(e),0.00063619553,0.0,-0.0013679103,-0.0016893423,-0.0010861352,-0.0015838834,-0.009630596,0.0014762315,-0.009630596,0.00015013304,-0.030604694,-0.00024139784
EX_sarcs(e),0.0009983578,-1.7198266e-07,-0.0013679103,-0.0012045533,-0.0001344107,-0.0006733832,-0.0016915808,0.001344106,-0.0016915808,0.0003036894,-0.46736383,-0.00018979533
EX_ser-L(e),0.00082940585,0.0,-0.0013679103,-0.0014076766,-0.0004759545,-0.0015337823,-0.0057992,0.0014044144,-0.0057992,-0.00062563655,-0.056334615,-0.00020467387
EX_so4(e),0.0006858757,0.0,-0.0013679103,-0.00063578796,-0.00083186186,-0.00050778216,-0.010103677,0.0015145439,-0.010103677,-0.0005809023,-0.74755734,-0.00023580749
EX_tcynt(e),0.0006504637,0.0,-0.0013679103,-0.0016702301,-0.0009458706,-0.0016036832,-0.0101171,0.0015145439,-0.0101171,-0.0004963413,-0.6335893,-0.00024569815
EX_thymd(e),0.00076735445,0.0,-0.0013679103,-0.000890543,-0.0005922578,9.682298e-05,-0.0065654777,0.001411287,-0.0065654777,0.0018232394,-0.4475543,-0.00020011568
EX_urea(e),0.0010815373,3.0956844e-06,-0.0008501027,0.037108373,-0.00027459642,0.038348358,-0.0045326645,0.0013602573,-0.0045326645,0.013523904,-0.6145129,0.00012279038
EX_uri(e),0.00078127754,-1.7198266e-07,-0.0013679103,-0.00066047854,-0.0006775127,-0.0006774267,-0.005597098,0.001392731,-0.005597098,-0.0004732879,-0.3936636,-0.00022402478
EX_val-L(e),0.0006581994,0.0,-0.0013679103,-0.00085277,-0.0010234017,-0.0009641989,-0.009161738,0.0014277812,-0.009161738,-0.0003794436,0.01324582,-0.00023683955
sink_4hpro-LT(m),0.00080362306,-1.7198266e-07,-0.0013679103,-0.0007837658,-0.00064593944,-0.00082145096,-0.008870649,0.0014217676,-0.008870649,-0.00037273453,-0.21295743,-0.00022333676
sink_amet,0.00076116633,0.0,-0.0013679103,-0.0017027728,-0.0007228521,-0.001722316,-0.008895481,0.001422455,-0.008895481,-0.0002732203,-0.24656093,-0.00023382936
sink_decdp,0.00094146974,-6.019394e-07,-0.0013679103,-0.0011739151,-0.0003544138,-0.001187685,-0.00461867,0.0013729719,-0.00461867,0.00020619246,0.02766526,-0.00020501789
sink_dhf(c),0.001868413,-2.0552074e-05,-0.0027374635,-0.0015670107,-0.00090387993,-0.0016426812,-0.009047683,0.0027618038,-0.009047683,-0.0007582127,0.01740806,-0.00043982666
sink_dmgly,0.001868413,-2.0552074e-05,-0.0027374635,-0.0015670107,-0.00090387993,-0.0016426812,-0.009047683,0.0027619756,-0.009047683,-0.000758815,-0.18888111,-0.00043982666
sink_tyr-L(m),0.001868413,-6.621347e-06,-0.0027374635,-0.0015670107,-0.00090387993,-0.0016426812,-0.01342845,0.0027954476,-0.01342845,-0.00074633973,-0.1435379,-0.00043621394
10FTHF5GLUtm,0.0010803344,-5.305762e-05,-0.0013679103,-0.00063088426,-0.0002423439,-0.00042623596,-0.0012640241,0.0013599136,-0.0012640241,-0.00044593393,0.054291807,-0.0002261749
10FTHF6GLUtm,0.0015880733,-0.062179644,0.0012227942,-0.0008834013,0.000108860906,-0.00068835274,0.0020894513,0.0040220497,0.0020894513,-0.0014920328,-0.23381335,-0.021372363
10FTHF7GLUtm,0.0015880733,-0.062179644,0.0012227942,-0.0008834013,0.000108860906,-0.00068835274,0.0020894513,0.0040220497,0.0020894513,-0.0014920328,0.01398879,-0.021372363
10FTHFtm,0.0015880733,-0.062179644,0.0012227942,-0.0008834013,0.000108860906,-0.00068835274,0.0020894513,0.0040220497,0.0020894513,-0.0014920328,-0.38088816,-0.021372363
"1a,24,25VITD2Hm",0.0015880733,-0.062179644,0.0012227942,-0.0008834013,0.000108860906,-0.00068835274,0.0020894513,0.0040220497,0.0020894513,-0.0014920328,-0.28053713,-0.021372363
"1a,24,25VITD3Hm",0.0015880733,-0.062235486,0.0012227942,-0.00086980645,0.000108860906,-0.0007030644,0.0012566457,0.003980374,0.0012566457,-0.0016752233,0.07759532,-0.021431187
"1a,25VITD2Hm",0.0015880733,-0.062235486,0.0012227942,-0.00086980645,0.000108860906,-0.0007031504,0.0012566457,0.0039802026,0.0012566457,-0.0016744485,-0.36027774,-0.021431187
"1a,25VITD3Hm",0.0008558757,-3.4396533e-07,-0.0013679103,-0.0009552498,-0.00042305334,-0.00088865,-0.0011919881,0.0013858583,-0.0011919881,-0.00066916767,-0.56757957,-0.00022737897
"24,25VITD2Hm",0.0008558757,-3.4396533e-07,-0.0013679103,-0.0009552498,-0.00042305334,-0.00088865,-0.0011919881,0.0013858583,-0.0011919881,-0.00066916767,-0.40483087,-0.00022737897
"24,25VITD3Hm",0.0010688201,-4.617808e-05,-0.0013679103,-0.0010143662,-0.00016666082,-0.0008618905,0.0019738697,0.0012808739,0.0019738697,-0.0011591127,-0.22753751,-0.0003140745
25HVITD2t,0.0010688201,-4.617808e-05,-0.0013679103,-0.0010143662,-0.00016666082,-0.0008618905,0.0019738697,0.0012808739,0.0019738697,-0.0011591127,-0.075811625,-0.0003140745
25HVITD2tin,0.00085982896,-3.4396533e-07,-0.0013679103,-0.0009552498,-0.00041531186,-0.00088865,-0.0011919881,0.0013858583,-0.0011919881,-0.0006695118,-0.44141766,-0.00022737897
25HVITD2tin_m,0.00085982896,-3.4396533e-07,-0.0013679103,-0.0009552498,-0.00041531186,-0.00088865,-0.0011919881,0.0013858583,-0.0011919881,-0.0006695118,-0.13783969,-0.00022737897
25HVITD2tm,0.0010727728,-4.617808e-05,-0.0013679103,-0.0010143662,-0.00015892072,-0.0008621486,0.0019738697,0.0012810457,0.0019738697,-0.0011600592,-0.37972265,-0.0003140745
25HVITD3t,0.0010727728,-4.617808e-05,-0.0013679103,-0.0010143662,-0.00015892072,-0.0008621486,0.0019738697,0.0012810457,0.0019738697,-0.0011600592,-0.20811795,-0.0003140745
25HVITD3tin,0.0015880733,-0.062235486,0.0012227942,-0.00086980645,0.000108860906,-0.0007030644,0.0012566457,0.003980374,0.0012566457,-0.0016752233,-0.14827116,-0.021431187
25HVITD3tin_m,0.0015880733,-0.062235486,0.0012227942,-0.00086980645,0.000108860906,-0.0007031504,0.0012566457,0.0039802026,0.0012566457,-0.0016744485,-0.13888043,-0.021431187
25HVITD3tm,0.0012037202,-0.0002454401,-0.0008501027,-0.0018358785,-4.6264075e-05,-0.0018424222,0.00010868894,0.0010475098,0.00010868894,-0.00015195468,-0.28933826,-0.00027365034
25VITD2Hm,0.0013819064,-0.007737747,-0.00033213673,-0.0017443562,5.9332793e-05,-0.0020153238,-0.00012280083,0.0012643782,-0.00012280083,-0.0008195581,-0.009536588,-0.0034013516
25VITD3Hm,0.0012037202,-0.00020647995,-0.0008501027,-0.001897528,-4.6264075e-05,-0.0019384283,0.00010920485,0.0010475098,0.00010920485,-0.00015341668,-0.16728331,-0.00026057725
2AMADPTm,0.0015681451,-0.05092752,0.0012227942,-0.00062426005,0.00010129422,-0.00039561433,-0.00012383283,0.0040407437,-0.00012383283,-0.0014297981,-0.47536263,-0.017961686
2OXOADOXm,0.0025762343,-0.0006817283,-0.00033213673,-0.0035849572,0.004359187,-0.0031794184,0.045406066,7.567038e-05,0.045406066,-0.0034505695,-0.16055572,-0.0024621396
2OXOADPTm,0.001442557,0.0,-0.0027374635,-0.00055543886,-0.0015044285,-0.00026212537,-0.015057739,0.002966744,-0.015057739,0.0002778972,-0.3865881,-0.00044593393
34HPLFM,0.0017395872,-6.019394e-07,-0.0013679103,-0.0022946966,0.002780514,-0.0017655358,0.032646596,0.000853985,0.032646596,-0.0026305497,-0.55975544,-0.0016700579
3AIBTm,0.0015880733,-0.06628773,0.0012227942,-0.001007224,0.000108860906,-0.0009062032,-8.169199e-06,0.0040289103,-8.169199e-06,-0.0017220577,-0.16470602,-0.02246301
3AIBt,0.0015880733,-0.062312342,0.0012227942,-0.00087144127,0.000108860906,-0.00066856545,-9.459077e-06,0.004029253,-9.459077e-06,-0.0015534094,-0.2920802,-0.021395927
3AIBtm,0.0013279546,-0.0123059265,-0.0008501027,-0.0017883517,3.9555467e-05,-0.0018221025,-0.00013974267,0.0041496432,-0.00013974267,-0.00088288507,-0.011396264,-0.00593916
3DPHBH1,0.0015920246,-0.07033894,0.0012227942,-0.0018518072,0.00011642755,-0.0011058422,-4.1018444e-05,0.0040246225,-4.1018444e-05,-0.0021525922,-0.3692332,-0.023371726
3DPHBH2,0.001287919,-1.4876576e-05,-0.0008501027,0.009874224,2.6141126e-05,0.009016676,-0.00073833845,0.0012891218,-0.00073833845,0.0020848145,-0.08700407,-0.00013742068
3HBCDm,0.0016282725,-0.04946644,0.0017413049,-0.0012650569,0.00011333211,-0.0010468941,0.00017455182,0.0037138246,0.00017455182,-0.0026247776,-0.19035256,-0.017552175
3HBCOAHLm,0.0015982091,-0.062206667,0.0012227942,-0.000898373,0.00011659952,-0.00074763026,7.9281825e-05,0.0040277094,7.9281825e-05,-0.0017525353,-0.4876757,-0.0213625
3SALAASPm,0.0012026891,-3.3536655e-06,-0.0013679103,-0.0012109219,9.166384e-05,-0.0012101474,-0.0016336419,0.0013571645,-0.0016336419,-0.0007675047,-0.13150747,-0.00019031136
3SALATAim,0.0015920246,-0.07039357,0.0012227942,-0.0018587816,0.00011642755,-0.0011135013,-1.8230276e-05,0.004024451,-1.8230276e-05,-0.0021845428,-0.06518541,-0.023523103
3SPYRSPm,0.0015920246,-0.07051086,0.0012227942,-0.0018392365,0.00011642755,-0.0010814022,3.181644e-05,0.0040239366,3.181644e-05,-0.002197289,0.12670258,-0.02340048
4ABUTtm,0.0015880733,-0.06599488,0.0012227942,-0.0008127609,0.000108860906,-0.000659016,-5.7615336e-05,0.004029596,-5.7615336e-05,-0.0017003622,-0.42884907,-0.022404667
4HBZCOAFm,0.001237744,2.7517196e-06,-0.0008501027,0.022096511,-5.847422e-06,0.022926686,-0.002342843,0.0013191915,-0.002342843,0.006796885,0.056823075,-4.798396e-05
4HBZFm,0.0015880733,-0.06651104,0.0012227942,-0.0007901326,0.000108860906,-0.0006377666,-0.00010456924,0.0040306253,-0.00010456924,-0.0015927503,-0.40959352,-0.02233707
4HGLSDm,0.0019484509,-1.8058189e-06,-0.0022195948,0.035499875,-0.00087565737,0.03636665,-0.009042664,0.002736914,-0.009042664,0.013008248,-0.27925777,-0.00012133886
5AOPtm,0.001868413,-2.0552074e-05,-0.0027374635,-0.0015670107,-0.00090387993,-0.0016426812,-0.009047683,0.0027619756,-0.009047683,-0.0007569222,-0.5128864,-0.00043982666
5HOXINDACTOXm,0.0019484509,-1.7198275e-06,-0.0022195948,0.03594331,-0.00087565737,0.036859944,-0.009042751,0.0027370856,-0.009042751,0.013051368,-0.020064272,-0.000120650875
5THFtm,0.001868413,-6.621347e-06,-0.0027374635,-0.0015670107,-0.00090387993,-0.0016426812,-0.01342845,0.0027954476,-0.01342845,-0.00074633973,-0.33369678,-0.00043621394
6DHFtm,0.001868413,-6.621347e-06,-0.0027374635,-0.0016377742,-0.00090387993,-0.0017150841,-0.01342845,0.0027954476,-0.01342845,-0.00069308456,-0.58531916,-0.00043621394
6THFtm,0.0023652292,-0.0001332927,-0.002219767,-0.0027896743,-3.3536655e-06,-0.002961483,-0.004952476,0.0026591513,-0.004952476,-0.0007276701,-0.20693098,-0.00034813487
7DHFtm,0.0022280337,0.0009964672,0.00018607323,-0.0022898735,0.0013447932,-0.004735049,0.0076759392,0.0010385732,0.0076759392,-0.001166686,-0.3164201,0.0001463498
7THFtm,0.001173648,-6.621347e-06,-0.0013679103,-0.0013557741,-3.130118e-05,-0.0013718697,-0.0023672185,0.0013635218,-0.0023672185,-0.0005466644,-0.02821563,-0.00020940407
AACOAT,0.0015880733,-0.06662955,0.0012227942,-0.00080011314,0.000108860906,-0.000644649,-9.7345466e-05,0.0040290817,-9.7345466e-05,-0.0017403098,-0.38008454,-0.022358904
AACTOOR,0.0013087101,-5.7959318e-05,-0.0013679103,-0.0018232217,0.00017437986,-0.0018563706,-0.00025111652,0.0013427314,-0.00025111652,-0.0012627331,-0.017633302,-0.00022075661
AACTtm,0.0013877483,-0.00063036813,-0.00033213673,-0.0013360637,6.13965e-05,-0.0013265959,0.00062106765,0.0010237934,0.00062106765,-7.4212425e-05,-0.022250876,-0.00053634157
AASAD3m,0.0029092468,-0.0010988716,-0.00066546834,-0.0021419993,0.00049539696,-0.0021937578,-0.0038691177,0.005262861,-0.0038691177,-0.0032656882,-0.20558195,-0.0011968076
AATAi,0.0011944409,0.00012622974,-0.0008501027,-0.00025455677,-0.00019598754,-0.00031390248,0.0003066125,0.00025640335,0.0003066125,0.00063739886,-0.5699882,-0.0005089004
ABTArm,0.000981515,-3.4396533e-07,-0.0013679103,-0.0013896009,-0.00019624554,-0.0014489933,-0.0046733646,0.0013729719,-0.0046733646,-0.00024191388,-0.41556525,-0.00017938906
ABUTt2r,0.001114361,0.00021754164,-0.0013679103,-0.0005296318,-0.00021387628,-0.00073894067,-0.00021275823,0.0013526971,-0.00021275823,-0.00054967526,0.042505704,-0.00045574
ACACT10m,0.0029092468,-0.0011098869,-0.00066546834,-0.002195911,0.00049539696,-0.0022410396,-0.0045945155,0.005265603,-0.0045945155,-0.0031784705,-0.0045766584,-0.0011998197
ACACT1r,0.0022026193,-0.062592596,0.0027793124,-0.012319543,0.0007592755,-0.011231854,8.6848624e-05,0.0037019884,8.6848624e-05,-0.0086881,-0.25374228,-0.020158272
ACACT1rm,0.0019177073,-1.1694868e-05,-0.0027374635,-0.0025454375,-0.00056782644,-0.0026629418,-0.005844269,0.0027386304,-0.005844269,-0.001469566,-0.45395243,-0.00039681853
ACACt2,0.0011977059,-3.0097277e-05,-0.0013679103,-0.0017622642,-8.599158e-06,-0.0019578885,-0.0004763846,0.0013538998,-0.0004763846,-0.0010005119,-0.12463938,-0.00020837203
ACACt2m,0.0032229638,-0.0037532398,0.00018590127,-0.12341121,0.0054537393,-0.12087729,0.048516806,-0.014723932,0.048516806,-0.04454679,-0.114296645,-0.006966094
ACALDt,0.0011506209,-2.467972e-05,-0.0008501027,-0.00077567826,-0.00022884106,-0.0009179914,9.544721e-05,0.00040736937,9.544721e-05,0.00023662872,-0.2017595,-0.00022127264
ACALDtm,0.0011506209,-2.7173513e-05,-0.0008501027,-0.00039415207,-0.00022884106,-0.0005041692,9.561919e-05,0.0004070255,9.561919e-05,0.0002569192,-0.07830513,-0.00022385278
ACCOALm,0.0011705549,-3.6030815e-05,-0.0008501027,-0.0008350454,-0.00021680041,-0.0010645353,9.561919e-05,0.00040685356,9.561919e-05,0.00020412896,-0.16230923,-0.00022445481
ACOAD10m,0.0011705549,-2.4421743e-05,-0.0008501027,-0.00072758406,-0.00021680041,-0.0008093193,9.561919e-05,0.00040719745,9.561919e-05,0.00024591424,-0.43330926,-0.00022092863
ACOAD1fm,0.0010703668,-1.6682414e-05,-0.0013679103,-0.0010235738,-0.00024466607,-0.0011996477,-0.0008878756,0.0013602573,-0.0008878756,-0.00054201914,-0.031973902,-0.00021843449
ACOAD8m,0.0008323279,-3.4396533e-07,-0.0013679103,-0.00047879314,-0.00060301117,-0.00073128357,-0.0046454133,0.0013752056,-0.0046454133,-0.0003176009,-0.09799565,-0.00022565888
ACOAD9m,0.0013918718,-0.0046423073,-0.00033213673,-0.0018615368,6.363218e-05,-0.002160429,7.739012e-05,0.003965624,7.739012e-05,-0.0007969297,-0.20064297,-0.002351973
ACONTm,0.0016890843,-0.00031123616,0.0012227942,-0.0022728203,0.00030351744,-0.0022995197,0.0034650695,-0.0040901224,0.0034650695,-0.0035474584,-0.37871116,-0.001121935
ACRNtm,0.0019094631,-0.06299542,0.0027793124,-0.010305373,0.00036627654,-0.009010562,2.8032899e-05,0.0037038752,2.8032899e-05,-0.008421845,-0.2177488,-0.020206757
ACSm,0.0029092468,-0.0010973226,-0.00066546834,-0.0021523337,0.00049539696,-0.0021961692,-0.0046092668,0.0052659456,-0.0046092668,-0.0030907409,-0.02232825,-0.0011961191
ACYP,0.0015781092,-0.05173286,0.0012227942,-0.000678287,0.00010782909,-0.0005239543,-7.644831e-05,0.0040398864,-7.644831e-05,-0.001454244,-0.52941835,-0.018099872
